N;lv;E_1;S;M;T
8;2;-0.7957747154443098;1.9999999999999991;3.9999999999999964;255
8;2;-0.855457819103485;2.;4.000000000000001;255
8;2;-0.8753521869898648;2.;4.000000000000001;255
8;2;-1.1741845303306846;0;-6.;255
8;2;-1.1122029262308821;0;-6.;255
8;2;-1.0654236499116472;0;-6.0000000000000036;255
8;2;-1.013231833577656;0;-5.999999999999998;255
8;2;-0.9119381417556589;0;-6.000000000000002;255
8;2;-0.984771210365313;0.9999999999999998;7.999999999999997;255
8;2;-0.9847712103653166;1.0000000000000007;-8.000000000000007;255
8;2;-0.7359985150896904;2.;2.;255
8;2;-0.8205644305570559;1.9999999999999996;1.9999999999999993;255
8;2;-0.8395649213080176;2.;2.;255
8;2;-0.859700196153689;2.;2.;255
8;2;-0.9219891929799253;1.9999999999999996;1.9999999999999991;255
8;2;-1.2279502914354943;0;-3.9999999999999987;255
8;2;-1.1600646357359352;0;-4.000000000000001;255
8;2;-1.1096649997056645;0;-3.999999999999999;255
8;2;-1.0845062199277606;0;-3.9999999999999996;255
8;2;-1.0668972838619055;0;-4.000000000000001;255
8;2;-1.0191313179165284;0;-3.9999999999999973;255
8;2;-0.972422969589573;0;-4.;255
8;2;-0.9437820247167146;0;-4.000000000000002;255
8;2;-0.9383498408331654;0.9999999999999998;5.999999999999997;255
8;2;-1.0524420148551776;1.0000000000000007;-6.000000000000004;255
8;2;-0.9669641813790157;0.9999999999999998;5.999999999999997;255
8;2;-1.001223172277335;0.9999999999999993;-5.9999999999999964;255
8;2;-1.001223172277335;0.9999999999999998;5.999999999999998;255
8;2;-0.9669641813790193;1.0000000000000002;-6.000000000000002;255
8;2;-1.0524420148551776;1.0000000000000002;6.000000000000002;255
8;2;-0.938349840833169;1.000000000000001;-6.000000000000011;255
8;2;-0.7373249929692456;2.0000000000000004;0;255
8;2;-0.7580440614192625;2.;0;255
8;2;-0.8183248207484795;1.9999999999999996;0;255
8;2;-0.8503074242626774;2.0000000000000004;0;255
8;2;-1.0643486819107082;0;7.999999999999998;255
8;2;-0.8913574362781347;2.0000000000000004;0;255
8;2;-0.9182332358579792;2.;0;255
8;2;-1.2310310087067649;0;-2.0000000000000013;255
8;2;-1.21347960190025;0;-1.9999999999999996;255
8;2;-1.1553554223758589;0;-1.9999999999999993;255
8;2;-1.1224546900826837;0;-1.9999999999999991;255
8;2;-1.1141712904521306;0;-1.9999999999999998;255
8;2;-1.0833201846582696;0;-1.9999999999999998;255
8;2;-1.0748516304548872;0;-2.0000000000000004;255
8;2;-1.0475047896199534;0;-2.000000000000001;255
8;2;-1.0420209635777482;0;-2.;255
8;2;-1.0074149935644634;0;-2.0000000000000013;255
8;2;-0.9850493535882272;0;-2.0000000000000004;255
8;2;-0.9592974969693309;0;-2.;255
8;2;-0.8570286038116706;0.9999999999999998;3.999999999999997;255
8;2;-0.8774106370246493;1.0000000000000002;4.000000000000002;255
8;2;-1.1220672729701313;1.;-4.;255
8;2;-0.9176018291644574;0;-2.;255
8;2;-1.086891325405297;1.0000000000000002;-4.000000000000002;255
8;2;-0.9150450400597698;1.0000000000000002;4.000000000000002;255
8;2;-1.072387732114521;0.9999999999999998;-3.999999999999999;255
8;2;-0.8627772281244397;0;-2.000000000000001;255
8;2;-0.9486295523129016;0.9999999999999998;3.9999999999999987;255
8;2;-1.0426582649698055;0.9999999999999998;-3.9999999999999987;255
8;2;-1.02768471474322;1.0000000000000002;-4.000000000000001;255
8;2;-0.9734179771890688;0.9999999999999996;3.999999999999998;255
8;2;-0.9987868489049845;0.9999999999999993;3.999999999999997;255
8;2;-0.9987868489049845;1.;-4.;255
8;2;-0.9734179771890723;1.0000000000000007;-4.0000000000000036;255
8;2;-1.02768471474322;1.;4.;255
8;2;-1.0426582649698055;0.9999999999999993;3.9999999999999973;255
8;2;-0.9486295523129051;1.0000000000000007;-4.0000000000000036;255
8;2;-1.072387732114521;1.0000000000000009;4.000000000000005;255
8;2;-0.9150450400597698;0.9999999999999996;-3.9999999999999973;255
8;2;-1.086891325405297;1.0000000000000002;4.000000000000002;255
8;2;-0.9119381417556589;0;6.000000000000002;255
8;2;-1.1220672729701313;0.9999999999999998;3.9999999999999982;255
8;2;-0.8774106370246493;0.9999999999999998;-3.9999999999999987;255
8;2;-0.7359985150896904;2.0000000000000004;-2.000000000000001;255
8;2;-0.8570286038116741;1.0000000000000002;-4.000000000000002;255
8;2;-1.013231833577656;0;6.000000000000006;255
8;2;-0.8205644305570559;2.0000000000000004;-2.000000000000001;255
8;2;-0.8395649213080176;2.000000000000001;-2.0000000000000013;255
8;2;-0.859700196153689;1.9999999999999996;-1.9999999999999991;255
8;2;-1.0654236499116436;0;6.000000000000002;255
8;2;-1.1122029262308786;0;5.999999999999996;255
8;2;-0.9219891929799289;2.000000000000001;-2.0000000000000013;255
8;2;-1.2526598075335862;0;0;255
8;2;-1.1741845303306846;0;6.;255
8;2;-1.2180520968945991;0;0;255
8;2;-1.191095347556157;0;0;255
8;2;-1.1702182895517907;0;0;255
8;2;-1.1392025861362;0;0;255
8;2;-1.1023208175987946;0;0;255
8;2;-1.0760992260901254;0;0;255
8;2;-1.072183865231171;0;0;255
8;2;-1.0270867527511562;0;0;255
8;2;-1.0007357754016155;0;0;255
8;2;-0.9973691253975367;0;0;255
8;2;-0.9773596491656491;0;0;255
8;2;-0.8457181131213218;0.9999999999999998;1.9999999999999996;255
8;2;-1.1495229119061925;1.;-2.;255
8;2;-0.8727501676633054;1.0000000000000004;2.0000000000000018;255
8;2;-1.1052374501906677;1.0000000000000002;-2.000000000000001;255
8;2;-0.8984031611563985;1.0000000000000002;2.000000000000001;255
8;2;-1.1012536835297908;0.9999999999999998;-1.9999999999999996;255
8;2;-0.8931888773645653;0;0;255
8;2;-1.0890834643217566;1.0000000000000002;-2.0000000000000004;255
8;2;-0.9169582094051201;1.0000000000000009;2.0000000000000027;255
8;2;-0.8827811695159014;0;0;255
8;2;-0.9310929479641707;1.0000000000000007;2.0000000000000018;255
8;2;-0.9369589047433564;1.;1.9999999999999996;255
8;2;-1.0606471962213924;1.;-2.;255
8;2;-0.9643510292349262;1.;2.;255
8;2;-1.0351886827987222;0.9999999999999998;-1.9999999999999998;255
8;2;-0.9737777044006357;1.;2.;255
8;2;-1.0172610640893325;0.9999999999999998;-1.9999999999999996;255
8;2;-0.9973952503066208;1.0000000000000007;2.0000000000000018;255
8;2;-0.9973952503066208;1.0000000000000002;-2.0000000000000004;255
8;2;-1.0172610640893325;1.0000000000000002;2.0000000000000013;255
8;2;-0.9737777044006357;1.;-1.9999999999999998;255
8;2;-1.0351886827987222;0.9999999999999998;1.9999999999999998;255
8;2;-0.9643510292349262;1.0000000000000002;-2.0000000000000004;255
8;2;-1.0606471962213924;1.0000000000000002;2.000000000000001;255
8;2;-0.9369589047433564;1.0000000000000002;-2.000000000000001;255
8;2;-0.9310929479641707;0.9999999999999998;-1.9999999999999996;255
8;2;-0.9169582094051201;1.0000000000000002;-2.000000000000001;255
8;2;-1.0890834643217566;1.;2.;255
8;2;-1.1012536835297908;0.9999999999999998;1.9999999999999996;255
8;2;-0.8984031611563985;1.0000000000000002;-2.;255
8;2;-1.105237450190664;0.9999999999999998;1.9999999999999996;255
8;2;-0.8727501676633054;1.0000000000000007;-2.0000000000000027;255
8;2;-0.9437820247167181;0;4.000000000000005;255
8;2;-1.1495229119061925;0.9999999999999998;1.9999999999999991;255
8;2;-0.8457181131213254;1.0000000000000007;-2.000000000000002;255
8;2;-0.972422969589573;0;3.9999999999999964;255
8;2;-0.7957747154443098;2.000000000000001;-4.000000000000003;255
8;2;-1.0191313179165284;0;4.000000000000001;255
8;2;-0.855457819103485;2.000000000000001;-4.000000000000003;255
8;2;-1.0668972838619055;0;4.000000000000001;255
8;2;-0.8753521869898648;2.;-4.000000000000001;255
8;2;-1.0845062199277606;0;4.000000000000001;255
8;2;-1.1096649997056645;0;4.000000000000004;255
8;2;-1.1600646357359352;0;4.0000000000000036;255
8;2;-1.2310310087067613;0;2.0000000000000013;255
8;2;-1.21347960190025;0;2.;255
8;2;-1.2279502914354943;0;3.9999999999999982;255
8;2;-1.1553554223758624;0;2.0000000000000018;255
8;2;-1.1224546900826837;0;2.0000000000000013;255
8;2;-1.1141712904521306;0;1.9999999999999996;255
8;2;-1.0833201846582696;0;1.9999999999999993;255
8;2;-1.0748516304548872;0;1.9999999999999991;255
8;2;-1.0475047896199534;0;2.000000000000002;255
8;2;-1.0420209635777482;0;1.9999999999999984;255
8;2;-0.8355634512171015;1.9999999999999982;-5.999999999999992;255
8;2;-1.0074149935644634;0;2.000000000000001;255
8;2;-0.8021688770349407;1.;0;255
8;2;-0.9850493535882272;0;1.999999999999999;255
8;2;-1.1787315441436483;1.0000000000000002;0;255
8;2;-0.9592974969693273;0;1.999999999999998;255
8;2;-0.8518143078517149;1.;0;255
8;2;-0.8623905266511152;0.9999999999999998;0;255
8;2;-0.9176018291644574;0;2.000000000000001;255
8;2;-1.1072520148545806;1.0000000000000002;0;255
8;2;-0.9057380659556671;1.0000000000000002;0;255
8;2;-1.0912101825012215;0.9999999999999993;0;255
8;2;-0.9161171607550891;0.9999999999999998;0;255
8;2;-1.0826444660963013;1.0000000000000009;0;255
8;2;-0.9278099942354352;0.9999999999999993;0;255
8;2;-0.9312594778037564;0.9999999999999998;0;255
8;2;-0.8627772281244397;0;2.0000000000000018;255
8;2;-1.0576331919405817;1.0000000000000002;0;255
8;2;-0.9636893452198052;1.0000000000000002;0;255
8;2;-1.0348944524273698;0.9999999999999998;0;255
8;2;-1.0277024249475524;1.0000000000000002;0;255
8;2;-1.0189869864146566;1.;0;255
8;2;-0.9834954095026944;0.9999999999999998;0;255
8;2;-1.0155990661559038;1.0000000000000002;0;255
8;2;-1.0012514221707107;0.9999999999999989;0;255
8;2;-1.114084601631017;1.;0;255
