N;lv;E_1;S;M;T
6;0;-0.795774715439908;0;0;63
6;1;-0.7758803475579192;0;-2.9999999999999996;80
6;1;-0.6565141402392012;1.0000000000000002;3.000000000000001;80
6;1;-0.7360916117849126;0;-0.9999999999999997;80
6;1;-0.6565141402392012;1.;-3.;80
6;1;-0.6366197723528177;0.9999999999999998;0.9999999999999998;80
6;1;-0.6963028760119929;0.9999999999999998;0.9999999999999997;80
6;1;-0.7758803475579192;0;3.;80
6;1;-0.7360916117849126;0;0.9999999999999998;80
6;1;-0.6963028760119929;1.0000000000000002;-1.0000000000000002;80
6;1;-0.6366197723528177;0.9999999999999998;-0.9999999999999997;80
6;2;-0.4376760934927546;2.;2.;99
6;2;-0.6565141402435071;0;-6.0000000000000036;99
6;2;-0.39788735771977635;1.9999999999999996;0;99
6;2;-0.7481386716367968;0;-4.000000000000001;99
6;2;-0.6046783446205914;0;-4.;99
6;2;-0.537147932923812;1.;3.999999999999999;99
6;2;-0.6167254044696548;0.9999999999999998;3.9999999999999982;99
6;2;-0.4376760934927546;2.;-2.;99
6;2;-0.6565141402435071;0;6.;99
6;2;-0.8337768972787813;0;-2.;99
6;2;-0.7318892366254612;0;-1.9999999999999984;99
6;2;-0.692994086289648;0;-2.;99
6;2;-0.6126231943066021;0;-2.000000000000001;99
6;2;-0.5306534940294974;0;-2.0000000000000004;99
6;2;-0.527403129909473;1.0000000000000002;2.0000000000000004;99
6;2;-0.5475655826394892;1.;2.;99
6;2;-0.6167254044696548;0.9999999999999996;-3.9999999999999973;99
6;2;-0.6480825281642915;1.;2.;99
6;2;-0.537147932923812;1.;-3.9999999999999996;99
6;2;-0.7040616413925846;1.0000000000000002;2.0000000000000004;99
6;2;-0.6046783446205914;0;4.000000000000003;99
6;2;-0.8728490578296775;0;0;99
6;2;-0.7481386716367968;0;4.000000000000003;99
6;2;-0.7409696872289988;0;0;99
6;2;-0.6565141402415229;0;0;99
6;2;-0.5944560903081442;0;0;99
6;2;-0.4899528955495285;1.0000000000000002;0;99
6;2;-0.7040616413925846;1.;-2.0000000000000004;99
6;2;-0.5449952409634378;1.0000000000000002;0;99
6;2;-0.6480825281642915;1.0000000000000002;-2.0000000000000004;99
6;2;-0.6042373381848503;1.;0;99
6;2;-0.5475655826394892;0.9999999999999998;-1.9999999999999993;99
6;2;-0.527403129909473;1.;-2.;99
6;2;-0.6884555679779361;0.9999999999999993;0;99
6;2;-0.5306534940294974;0;2.0000000000000013;99
6;2;-0.6126231943066021;0;2.;99
6;2;-0.6929940862896498;0;2.0000000000000013;99
6;2;-0.7318892366254612;0;2.000000000000001;99
6;2;-0.8337768972787813;0;2.000000000000001;99
6;2;-0.6963028760113072;1.0000000000000002;0;99
