N;lv;E_1;S;M;T
15;1;-2.948052715439772;0.5;-4.;1520
15;1;-2.844402125082162;1.4999999999999996;-7.999999999999998;1520
15;1;-2.9356513917407767;0.5000000000000004;-4.000000000000004;1520
15;1;-2.915532877021626;0.5;-4.000000000000002;1520
15;1;-2.8836210697111753;0.5;-4.000000000000001;1520
15;1;-2.867005996802014;0.4999999999999998;-3.9999999999999987;1520
15;1;-2.849027031777325;0.49999999999999967;-3.999999999999998;1520
15;1;-3.121292319475458;0.5;-2.;1520
15;1;-3.0982788854561747;0.5;-2.;1520
15;1;-3.0654389946796385;0.5000000000000002;-2.000000000000001;1520
15;1;-3.054544654059093;0.5000000000000002;-2.000000000000001;1520
15;1;-3.0470453710742618;0.5;-2.;1520
15;1;-3.0330935181419747;0.5;-2.;1520
15;1;-3.0224946710234804;0.5;-2.000000000000001;1520
15;1;-2.9176545064773975;1.5;-6.000000000000001;1520
15;1;-3.0130455282429836;0.4999999999999998;-1.9999999999999987;1520
15;1;-2.9122799270630892;1.4999999999999998;-5.999999999999997;1520
15;1;-2.9955471469602344;0.4999999999999998;-1.999999999999999;1520
15;1;-2.8941112909727593;1.5;-6.000000000000002;1520
15;1;-2.9933823878895325;0.5000000000000002;-2.000000000000001;1520
15;1;-2.9832532374886895;0.49999999999999944;-1.999999999999997;1520
15;1;-2.9796856156007507;0.5;-2.0000000000000004;1520
15;1;-2.973345260668374;0.5;-2.0000000000000004;1520
15;1;-2.9663666308156564;0.5;-2.000000000000001;1520
15;1;-2.963436974869097;0.5000000000000002;-2.000000000000001;1520
15;1;-2.9474487281988857;0.5;-2.;1520
15;1;-2.944601518487275;0.5000000000000007;-2.0000000000000036;1520
15;1;-2.836871787614271;1.5000000000000004;-6.000000000000002;1520
15;1;-2.933879524257236;0.5;-2.000000000000001;1520
15;1;-2.822710469665175;1.5;-6.000000000000001;1520
15;1;-2.918042755633678;0.5000000000000002;-2.000000000000001;1520
15;1;-2.903799637483125;0.4999999999999999;-1.9999999999999996;1520
15;1;-2.878232520507872;0.4999999999999998;-1.9999999999999991;1520
15;1;-2.867034519602356;0.5000000000000002;-2.0000000000000018;1520
15;1;-2.8628842376525796;0.5000000000000002;-2.000000000000001;1520
15;1;-2.837198501659607;0.5;-2.000000000000001;1520
15;1;-3.1241855570470847;0.4999999999999998;0;1520
15;1;-3.1083025882746114;0.5;0;1520
15;1;-3.0784557738220144;0.5;0;1520
15;1;-3.0614173974392145;0.4999999999999998;0;1520
15;1;-3.055598203766152;0.5000000000000002;0;1520
15;1;-3.0421700371061817;0.5;0;1520
15;1;-2.932235277337469;1.4999999999999993;-3.9999999999999973;1520
15;1;-3.0233398861373004;0.5;0;1520
15;1;-2.920287360921904;1.4999999999999987;-3.9999999999999942;1520
15;1;-2.918643618454098;1.5000000000000004;-4.000000000000003;1520
15;1;-3.0184886337019634;0.5000000000000002;0;1520
15;1;-2.9051470311231995;1.5;-3.999999999999999;1520
15;1;-2.9962526426504468;0.49999999999999956;0;1520
15;1;-2.993484974501129;0.5000000000000002;0;1520
15;1;-2.9888278490318285;0.4999999999999998;0;1520
15;1;-2.8881208558533658;1.4999999999999998;-3.9999999999999996;1520
15;1;-2.988101753882617;0.5;0;1520
15;1;-2.977578966020168;0.4999999999999999;0;1520
15;1;-2.9744377412072183;0.5000000000000002;0;1520
15;1;-2.973173145234256;0.5;0;1520
15;1;-2.9545565728994703;0.5;0;1520
15;1;-2.9435135480035797;0.5000000000000002;0;1520
15;1;-2.941326649867044;0.5;0;1520
15;1;-2.8373989571834954;1.5000000000000004;-4.000000000000003;1520
15;1;-2.9339735819261534;0.5;0;1520
15;1;-2.823319532588883;1.4999999999999991;-3.999999999999996;1520
15;1;-2.9205043543700597;0.5000000000000002;0;1520
15;1;-2.8128701132060385;1.4999999999999987;-3.9999999999999947;1520
15;1;-2.8047611376310897;1.5;-4.;1520
15;1;-2.9006301808657966;0.5;0;1520
15;1;-2.879562800684546;0.5000000000000004;0;1520
15;1;-2.8714047922213624;0.4999999999999998;0;1520
15;1;-2.865545648916836;0.49999999999999967;0;1520
15;1;-2.859732902800303;0.5000000000000002;0;1520
15;1;-2.7056340325346255;2.499999999999999;1.9999999999999987;1520
15;1;-2.844402125082162;1.4999999999999998;7.999999999999997;1520
15;1;-2.895123010114027;1.4999999999999998;7.999999999999997;1520
15;1;-3.121292319475458;0.5;2.;1520
15;1;-3.0982788854561747;0.5000000000000002;2.000000000000001;1520
15;1;-3.0654389946796314;0.5;1.9999999999999998;1520
15;1;-3.054544654059093;0.4999999999999999;1.9999999999999996;1520
15;1;-3.0470453710742618;0.4999999999999998;1.9999999999999991;1520
15;1;-2.9341172109804745;1.4999999999999993;-1.9999999999999987;1520
15;1;-3.033093518141982;0.5000000000000002;2.000000000000001;1520
15;1;-2.9278048679748494;1.4999999999999993;-1.999999999999999;1520
15;1;-3.0224946710234804;0.5;2.;1520
15;1;-2.91840534592977;1.5;-2.;1520
15;1;-3.0130455282429836;0.49999999999999956;1.9999999999999978;1520
15;1;-2.909649095448806;1.4999999999999991;-1.9999999999999984;1520
15;1;-2.896279601246718;1.5000000000000004;-2.000000000000001;1520
15;1;-2.9955471469602344;0.4999999999999999;1.9999999999999991;1520
15;1;-2.9933823878895325;0.5000000000000002;2.000000000000001;1520
15;1;-2.884483305626553;1.5;-2.0000000000000004;1520
15;1;-2.9832532374886895;0.49999999999999956;1.9999999999999978;1520
15;1;-2.979685615600758;0.5000000000000002;2.0000000000000013;1520
15;1;-2.973345260668374;0.5;2.;1520
15;1;-2.868252042925363;1.4999999999999993;-1.9999999999999987;1520
15;1;-2.9663666308156564;0.5000000000000002;2.0000000000000013;1520
15;1;-2.963436974869097;0.5;2.0000000000000004;1520
15;1;-2.8499280170453574;1.4999999999999998;-1.9999999999999998;1520
15;1;-2.9474487281988857;0.5000000000000007;2.0000000000000036;1520
15;1;-2.944601518487268;0.49999999999999956;1.9999999999999976;1520
15;1;-2.933879524257229;0.4999999999999999;1.9999999999999991;1520
15;1;-2.8239578666345153;1.5000000000000004;-2.000000000000001;1520
15;1;-2.918042755633678;0.4999999999999999;1.9999999999999991;1520
15;1;-2.804377645147831;1.5000000000000004;-2.000000000000001;1520
15;1;-2.903799637483125;0.4999999999999999;1.9999999999999996;1520
15;1;-2.79489557236527;1.4999999999999998;-2.;1520
15;1;-2.878232520507872;0.5;2.000000000000001;1520
15;1;-2.867034519602356;0.5000000000000002;2.0000000000000018;1520
15;1;-2.8628842376525796;0.4999999999999999;1.9999999999999996;1520
15;1;-2.7056340325354853;2.5000000000000004;0;1520
15;1;-2.8371985016596;0.4999999999999998;1.9999999999999991;1520
15;1;-2.822710469665175;1.5;6.000000000000001;1520
15;1;-2.927763615180268;0.5000000000000002;10.00000000000001;1520
15;1;-2.836871787614271;1.499999999999999;5.999999999999993;1520
15;1;-2.984593841030204;0.4999999999999999;9.999999999999996;1520
15;1;-2.8941112909727593;1.5000000000000004;6.000000000000002;1520
15;1;-2.9122799270630964;1.5;6.;1520
15;1;-2.9176545064773975;1.5;6.000000000000002;1520
15;1;-3.1008542009905753;0.5000000000000002;4.000000000000002;1520
15;1;-3.0703911953754215;0.5000000000000002;4.000000000000002;1520
15;1;-3.048412764665599;0.5000000000000004;4.000000000000005;1520
15;1;-2.940237926858771;1.5000000000000004;0;1520
15;1;-3.0331518152419292;0.5000000000000002;4.0000000000000036;1520
15;1;-2.93021947416419;1.4999999999999998;0;1520
15;1;-2.925130788094677;1.4999999999999991;0;1520
15;1;-2.924472079286076;1.5000000000000009;0;1520
15;1;-3.0165116225984008;0.4999999999999998;3.9999999999999973;1520
15;1;-2.9157028456337244;1.5000000000000013;0;1520
15;1;-3.006463297443588;0.5;3.9999999999999982;1520
15;1;-3.003050731882709;0.5;4.000000000000001;1520
15;1;-2.898035226392281;1.5;0;1520
15;1;-2.8875130633068196;1.4999999999999998;0;1520
15;1;-2.984118074831919;0.5000000000000009;4.000000000000009;1520
15;1;-2.9829210447802623;0.5;4.000000000000002;1520
15;1;-2.8721382478006845;1.5000000000000004;0;1520
15;1;-2.9622069321905187;0.5000000000000002;4.000000000000003;1520
15;1;-2.958083659735415;0.5000000000000002;4.000000000000002;1520
15;1;-2.9507931919267563;0.5000000000000002;4.0000000000000036;1520
15;1;-2.848303560327871;1.5;0;1520
15;1;-2.948052715439772;0.5000000000000002;4.000000000000003;1520
15;1;-2.9356513917407696;0.4999999999999999;4.;1520
15;1;-2.8160436398455744;1.4999999999999998;0;1520
15;1;-2.915532877021626;0.5000000000000004;4.000000000000005;1520
15;1;-2.8147471321058646;1.5000000000000004;0;1520
15;1;-2.7877324794931297;1.5000000000000009;0;1520
15;1;-2.8836210697111753;0.4999999999999999;3.9999999999999982;1520
15;1;-2.7814520592697107;1.4999999999999998;0;1520
15;1;-2.867005996802021;0.5000000000000004;4.000000000000006;1520
15;1;-2.8490270317773323;0.5;4.000000000000001;1520
15;1;-2.7056340325346255;2.4999999999999996;-1.9999999999999991;1520
15;1;-2.892633502700434;0.5000000000000002;8.000000000000007;1520
15;1;-2.8047611376310897;1.5000000000000004;4.000000000000002;1520
15;1;-2.8128701132060385;1.4999999999999996;3.9999999999999982;1520
15;1;-2.823319532588883;1.5000000000000004;4.000000000000003;1520
15;1;-2.8373989571834883;1.5000000000000004;4.000000000000001;1520
15;1;-2.9455455920307116;0.4999999999999999;7.999999999999999;1520
15;1;-2.971070547971948;0.4999999999999998;7.999999999999995;1520
15;1;-2.9839465981235804;0.4999999999999999;8.;1520
15;1;-2.888120855853373;1.5000000000000004;4.;1520
15;1;-2.9051470311231995;1.4999999999999998;3.999999999999999;1520
15;1;-3.0131870585541023;0.49999999999999956;7.999999999999992;1520
15;1;-2.918643618454098;1.4999999999999998;3.9999999999999996;1520
15;1;-2.920287360921911;1.4999999999999998;3.999999999999999;1520
15;1;-2.932235277337469;1.5000000000000004;4.000000000000002;1520
15;1;-3.065958544057004;0.5000000000000002;6.0000000000000036;1520
15;1;-3.0513817813997477;0.5000000000000004;6.000000000000007;1520
15;1;-2.9341172109804745;1.4999999999999998;1.9999999999999996;1520
15;1;-2.9278048679748494;1.5000000000000004;2.000000000000001;1520
15;1;-2.91840534592977;1.4999999999999998;2.;1520
15;1;-2.9096490954488132;1.5000000000000004;2.000000000000001;1520
15;1;-3.0037784862219326;0.5;6.000000000000001;1520
15;1;-2.896279601246718;1.5000000000000004;2.000000000000001;1520
15;1;-2.990254957332496;0.5000000000000002;6.000000000000005;1520
15;1;-2.986528347513392;0.4999999999999999;5.999999999999998;1520
15;1;-2.88448330562656;1.5000000000000004;2.000000000000001;1520
15;1;-2.975520196065453;0.5;6.000000000000002;1520
15;1;-2.868252042925363;1.5;2.;1520
15;1;-2.9507550422019975;0.5000000000000002;6.000000000000005;1520
15;1;-2.8499280170453574;1.5000000000000004;2.0000000000000004;1520
15;1;-2.8239578666345153;1.5;2.;1520
15;1;-2.921528739367403;0.5;6.;1520
15;1;-2.914164127998731;0.5;6.;1520
15;1;-2.804377645147831;1.4999999999999993;1.999999999999999;1520
15;1;-2.79489557236527;1.5;1.9999999999999996;1520
15;1;-2.8874100612613347;0.5000000000000002;6.0000000000000036;1520
15;1;-2.873266060151728;0.5000000000000002;6.0000000000000036;1520
15;1;-2.944366447172854;1.5;-2.000000000000001;1520
15;1;-2.944366447172868;1.5000000000000004;0;1520
15;1;-2.944366447172854;1.5000000000000004;2.;1520
15;2;-2.9065270664626013;0.5;-13.;1599
15;2;-2.892681172395122;0.5;-13.000000000000005;1599
15;2;-2.9873774403106594;0.5;-11.000000000000002;1599
15;2;-2.9652564229107696;0.5000000000000002;-11.000000000000007;1599
15;2;-2.931404191678787;0.5;-11.000000000000002;1599
15;2;-2.9083056016271343;0.4999999999999999;-10.999999999999996;1599
15;2;-2.897342885646438;0.5;-11.;1599
15;2;-2.8719949049264955;0.5000000000000002;-11.000000000000004;1599
15;2;-2.855416765416571;0.5000000000000007;-11.000000000000018;1599
15;2;-2.848012555610957;0.5;-11.000000000000002;1599
15;2;-2.800241356909005;0.5;-11.;1599
15;2;-3.037380504293438;0.5000000000000002;-9.000000000000005;1599
15;2;-3.0154720686673215;0.4999999999999999;-9.;1599
15;2;-3.010334389732222;0.5000000000000004;-9.000000000000009;1599
15;2;-2.99154694399175;0.4999999999999999;-9.;1599
15;2;-2.9737742073787956;0.5000000000000002;-9.000000000000007;1599
15;2;-2.9625492420980493;0.5000000000000002;-9.000000000000009;1599
15;2;-2.951415110499127;0.5000000000000002;-9.000000000000004;1599
15;2;-2.941104613059295;0.49999999999999967;-8.999999999999993;1599
15;2;-2.9267310275391694;0.5000000000000002;-9.000000000000005;1599
15;2;-2.919376867098876;0.5;-9.000000000000004;1599
15;2;-2.912801397278699;0.5;-9.000000000000004;1599
15;2;-2.9026482760255234;0.5;-9.000000000000004;1599
15;2;-2.801375677989313;1.5000000000000009;-13.000000000000009;1599
15;2;-2.891133810216864;0.5000000000000002;-9.000000000000002;1599
15;2;-2.8824178941453837;0.5000000000000002;-9.000000000000007;1599
15;2;-2.8767289113939256;0.5;-9.;1599
15;2;-2.8691185389463385;0.4999999999999998;-8.999999999999996;1599
15;2;-2.8544783262938083;0.4999999999999998;-8.999999999999993;1599
15;2;-2.851130808688346;0.5000000000000002;-9.000000000000005;1599
15;2;-2.8418625053246913;0.5000000000000002;-9.000000000000007;1599
15;2;-2.8306329067192237;0.5;-9.000000000000004;1599
15;2;-2.830377770627045;0.5000000000000002;-9.000000000000007;1599
15;2;-2.8107720925002084;0.49999999999999944;-8.999999999999984;1599
15;2;-2.782670377659926;0.49999999999999956;-8.99999999999999;1599
15;2;-2.7402044500234695;0.5;-9.;1599
15;2;-3.0801606535311876;0.5000000000000004;-7.000000000000009;1599
15;2;-3.0486475731425315;0.5000000000000004;-7.0000000000000115;1599
15;2;-3.039662557287997;0.5000000000000004;-7.000000000000009;1599
15;2;-3.0380321777872723;0.5000000000000007;-7.000000000000012;1599
15;2;-3.0135257683207968;0.5000000000000004;-7.000000000000007;1599
15;2;-3.0127729326518633;0.5000000000000007;-7.0000000000000115;1599
15;2;-2.998382644018072;0.5000000000000002;-7.0000000000000036;1599
15;2;-2.9941267606348063;0.5;-7.000000000000003;1599
15;2;-2.9892818454272643;0.5000000000000002;-7.000000000000006;1599
15;2;-2.979628577674106;0.4999999999999999;-6.999999999999998;1599
15;2;-2.9763503775420332;0.4999999999999998;-6.999999999999998;1599
15;2;-2.9686869868614636;0.5;-7.000000000000002;1599
15;2;-2.96371825087283;0.5000000000000002;-7.000000000000007;1599
15;2;-2.9587376404441557;0.4999999999999998;-6.999999999999996;1599
15;2;-2.9466888796947046;0.5;-7.;1599
15;2;-2.9442642286064142;0.5000000000000004;-7.000000000000009;1599
15;2;-2.836465624847804;1.5;-11.000000000000002;1599
15;2;-2.9355192045159626;0.49999999999999967;-6.999999999999996;1599
15;2;-2.9317456758114204;0.4999999999999999;-6.999999999999998;1599
15;2;-2.9244241302416967;0.5000000000000004;-7.000000000000009;1599
15;2;-2.9228025335340035;0.5000000000000004;-7.000000000000007;1599
15;2;-2.9152538425248125;0.49999999999999956;-6.99999999999999;1599
15;2;-2.913793436478379;0.5;-7.000000000000002;1599
15;2;-2.813260377794947;1.5;-11.000000000000002;1599
15;2;-2.9090610431068953;0.5000000000000002;-7.0000000000000036;1599
15;2;-2.9041655636152797;0.5;-7.000000000000002;1599
15;2;-2.9016896667375534;0.4999999999999999;-6.999999999999998;1599
15;2;-2.648437724861523;2.5000000000000013;9.000000000000007;1599
15;2;-2.8981670491818434;0.5000000000000004;-7.00000000000001;1599
15;2;-2.7967281931894803;1.4999999999999996;-10.999999999999996;1599
15;2;-2.8877824523910647;0.5000000000000002;-7.000000000000003;1599
15;2;-2.8859633598887413;0.5000000000000002;-7.0000000000000036;1599
15;2;-2.877337786890564;0.49999999999999944;-6.999999999999991;1599
15;2;-2.8736129246016446;0.500000000000002;-7.0000000000000355;1599
15;2;-2.8716365293593213;0.4999999999999998;-6.9999999999999964;1599
15;2;-2.7677523020757633;1.5000000000000018;-11.000000000000021;1599
15;2;-2.8626219910868755;0.5000000000000004;-7.000000000000009;1599
15;2;-2.854905903212071;0.4999999999999999;-7.;1599
15;2;-2.84783579249401;0.5000000000000002;-7.0000000000000036;1599
15;2;-2.840324774125243;0.5000000000000007;-7.000000000000015;1599
15;2;-2.837229715867977;0.49999999999999967;-6.999999999999995;1599
15;2;-2.835220669946054;0.5000000000000004;-7.00000000000001;1599
15;2;-2.822446573219352;0.4999999999999999;-7.;1599
15;2;-2.816758020452305;0.4999999999999998;-6.999999999999997;1599
15;2;-2.8097471912616214;0.5;-7.000000000000002;1599
15;2;-2.802397121135243;0.4999999999999991;-6.999999999999984;1599
15;2;-2.7881279551597515;0.4999999999999999;-6.999999999999999;1599
15;2;-2.781787237995964;0.5;-6.999999999999998;1599
15;2;-2.7718096835082875;0.5000000000000002;-7.0000000000000036;1599
15;2;-2.7389438853436303;0.49999999999999956;-6.999999999999993;1599
15;2;-2.7283669020490535;0.5000000000000004;-7.00000000000001;1599
15;2;-3.0921411102739143;0.5000000000000002;-5.000000000000004;1599
15;2;-3.0845561644996593;0.49999999999999967;-4.9999999999999964;1599
15;2;-3.064546335103323;0.5;-4.999999999999999;1599
15;2;-3.0567892623915256;0.49999999999999967;-4.9999999999999964;1599
15;2;-3.0516461555830077;0.4999999999999999;-4.999999999999998;1599
15;2;-3.042226241764638;0.49999999999999956;-4.999999999999995;1599
15;2;-3.0370902797410935;0.5000000000000011;-5.000000000000015;1599
15;2;-3.023626187574081;0.4999999999999998;-4.999999999999997;1599
15;2;-3.0229780723989563;0.4999999999999999;-4.999999999999998;1599
15;2;-3.015732583907358;0.4999999999999999;-4.999999999999998;1599
15;2;-3.0100108311595193;0.4999999999999999;-5.;1599
15;2;-3.0072055880050073;0.4999999999999999;-4.999999999999999;1599
15;2;-3.003034851331556;0.5000000000000002;-5.0000000000000036;1599
15;2;-2.901283147130542;1.5000000000000013;-9.000000000000014;1599
15;2;-2.9961006518388658;0.4999999999999999;-4.999999999999998;1599
15;2;-2.994516013806127;0.5000000000000004;-5.000000000000005;1599
15;2;-2.988339474667761;0.5;-5.000000000000001;1599
15;2;-2.98565457574842;0.5000000000000011;-5.000000000000015;1599
15;2;-2.980193111783855;0.49999999999999956;-4.999999999999994;1599
15;2;-2.977168778224467;0.5000000000000002;-5.000000000000002;1599
15;2;-2.97562437489713;0.5;-5.000000000000001;1599
15;2;-2.874132890355021;1.4999999999999996;-8.999999999999995;1599
15;2;-2.870702824951529;1.5000000000000022;-9.000000000000021;1599
15;2;-2.9706649015802356;0.5000000000000002;-5.000000000000003;1599
15;2;-2.966161602691379;0.5000000000000002;-5.0000000000000036;1599
15;2;-2.865658105379346;1.5000000000000004;-9.000000000000007;1599
15;2;-2.963553739179332;0.5000000000000007;-5.000000000000008;1599
15;2;-2.961633405854684;0.4999999999999992;-4.99999999999999;1599
15;2;-2.9547365063902618;0.49999999999999956;-4.999999999999995;1599
15;2;-2.9533537201578923;0.5000000000000002;-5.0000000000000036;1599
15;2;-2.949896694268915;0.4999999999999998;-4.999999999999997;1599
15;2;-2.944888100228283;0.5;-5.;1599
15;2;-2.6093683935484435;2.5000000000000013;7.000000000000006;1599
15;2;-2.9393198077434093;0.5;-5.000000000000001;1599
15;2;-2.9373508673699007;0.5;-5.000000000000002;1599
15;2;-2.9349591099873393;0.49999999999999967;-4.9999999999999964;1599
15;2;-2.9318790157369463;0.5;-5.;1599
15;2;-2.8307359331474373;1.5000000000000009;-9.00000000000001;1599
15;2;-2.929142797923795;0.5000000000000007;-5.000000000000009;1599
15;2;-2.9260256415851558;0.4999999999999998;-4.999999999999997;1599
15;2;-2.92415302119246;0.5000000000000002;-5.000000000000004;1599
15;2;-2.82383214398606;1.5000000000000018;-9.00000000000002;1599
15;2;-2.918904979567756;0.5000000000000004;-5.000000000000007;1599
15;2;-2.9138210841251677;0.5000000000000007;-5.000000000000009;1599
15;2;-2.910950357067435;0.5;-5.000000000000002;1599
15;2;-2.8068383903959315;1.500000000000003;-9.00000000000003;1599
15;2;-2.9064707283976645;0.5000000000000004;-5.000000000000005;1599
15;2;-2.904987046336416;0.49999999999999944;-4.999999999999993;1599
15;2;-2.900055849494258;0.4999999999999998;-4.999999999999998;1599
15;2;-2.8971623377228255;0.49999999999999956;-4.999999999999995;1599
15;2;-2.7949558814607585;1.5000000000000013;-9.000000000000012;1599
15;2;-2.892264874002116;0.49999999999999944;-4.999999999999992;1599
15;2;-2.6587780604497553;2.5000000000000004;7.000000000000002;1599
15;2;-2.8899078165415872;0.5000000000000009;-5.000000000000011;1599
15;2;-2.887822030277114;0.5000000000000004;-5.000000000000008;1599
15;2;-2.78512440042617;1.5000000000000062;-9.00000000000006;1599
15;2;-2.8849056908500827;0.5;-5.;1599
15;2;-2.881058534471201;0.5;-5.;1599
15;2;-2.8765739385160956;0.49999999999999944;-4.999999999999993;1599
15;2;-2.874454895875111;0.5000000000000002;-5.000000000000005;1599
15;2;-2.77366608804509;1.5000000000000009;-9.00000000000001;1599
15;2;-2.8694875247018246;0.5000000000000007;-5.000000000000009;1599
15;2;-2.6871139045308254;2.5;7.;1599
15;2;-2.861745316477794;0.4999999999999999;-4.999999999999998;1599
15;2;-2.8582973391190336;0.5000000000000002;-5.0000000000000036;1599
15;2;-2.8561578774005483;0.5000000000000002;-5.000000000000003;1599
15;2;-2.8554748813037136;0.5000000000000004;-5.000000000000006;1599
15;2;-2.849450144870893;0.5000000000000004;-5.000000000000007;1599
15;2;-2.74864689542553;1.5000000000000036;-9.000000000000034;1599
15;2;-2.7469694367743287;1.5000000000000009;-9.00000000000001;1599
15;2;-2.8424028042686587;0.5000000000000002;-5.000000000000005;1599
15;2;-2.841290366951064;0.5;-5.000000000000002;1599
15;2;-2.8407381382692876;0.5;-5.000000000000001;1599
15;2;-2.831430839493663;0.5000000000000004;-5.000000000000005;1599
15;2;-2.725894465638774;1.5000000000000062;-9.000000000000057;1599
15;2;-2.8238352885362943;0.4999999999999998;-4.999999999999997;1599
15;2;-2.8182595671480115;0.5000000000000002;-5.0000000000000036;1599
15;2;-2.8123340560473906;0.5000000000000004;-5.000000000000006;1599
15;2;-2.8119162110825897;0.4999999999999998;-4.999999999999998;1599
15;2;-2.8107623074071597;0.49999999999999956;-4.999999999999994;1599
15;2;-2.8023629318673073;0.5000000000000002;-5.000000000000004;1599
15;2;-2.7937889192307566;0.5000000000000009;-5.000000000000012;1599
15;2;-2.7850674658373933;0.5;-5.000000000000002;1599
15;2;-2.7775753700675168;0.4999999999999998;-4.999999999999997;1599
15;2;-2.7702810933184523;0.49999999999999956;-4.999999999999995;1599
15;2;-2.7637375378128795;0.5000000000000002;-5.0000000000000036;1599
15;2;-2.7541739883791365;0.5;-5.;1599
15;2;-2.741085200533611;0.5;-5.;1599
15;2;-2.735671978940097;0.5;-5.000000000000003;1599
15;2;-2.7194236633797786;0.49999999999999956;-4.999999999999995;1599
15;2;-2.7153400234277143;0.5000000000000002;-5.0000000000000036;1599
15;2;-2.801375677989313;1.5;13.000000000000004;1599
15;2;-3.1047437574996053;0.5;-3.0000000000000004;1599
15;2;-3.086494071754899;0.5000000000000002;-3.0000000000000027;1599
15;2;-3.0798812245833886;0.5000000000000002;-3.000000000000002;1599
15;2;-3.0744750342255642;0.5000000000000002;-3.000000000000003;1599
15;2;-3.071830855903997;0.49999999999999944;-2.9999999999999956;1599
15;2;-3.0673739773792903;0.5000000000000002;-3.0000000000000018;1599
15;2;-3.058941483404773;0.5000000000000002;-3.0000000000000018;1599
15;2;-3.0514874414019744;0.5;-3.0000000000000004;1599
15;2;-3.049045359455249;0.49999999999999933;-2.999999999999995;1599
15;2;-3.0432304214013755;0.5000000000000007;-3.000000000000005;1599
15;2;-3.0364174301420803;0.4999999999999998;-2.9999999999999987;1599
15;2;-3.031518442066556;0.49999999999999956;-2.9999999999999973;1599
15;2;-2.9314922014077425;1.5000000000000004;-7.000000000000005;1599
15;2;-2.9256767308901033;1.4999999999999998;-6.999999999999999;1599
15;2;-3.023835234309402;0.49999999999999967;-2.999999999999997;1599
15;2;-3.0206535029681802;0.5000000000000002;-3.0000000000000027;1599
15;2;-3.0160541911153516;0.5000000000000002;-3.0000000000000027;1599
