N;lv;E_1;S;M;T
12;2;-2.132922122434678;0;1.9999999999999996;783
12;2;-2.072247551158952;1.0000000000000007;6.000000000000005;783
12;2;-2.1175816210354625;0;2.000000000000002;783
12;2;-1.9098593170792242;2.0000000000000013;-6.000000000000006;783
12;2;-2.0919026546531825;0.9999999999999996;5.999999999999995;783
12;2;-2.0860890926382396;0;1.9999999999999987;783
12;2;-2.070722084747839;0;2.000000000000003;783
12;2;-2.056316338766379;0;2.0000000000000004;783
12;2;-2.030493722836937;0;2.;783
12;2;-2.0076464124356868;0;2.0000000000000004;783
12;2;-2.17992772344596;0.9999999999999998;0;783
12;2;-2.164719201263466;0.9999999999999993;0;783
12;2;-1.8469478019482501;2.;0;783
12;2;-2.149070836690047;0.9999999999999998;0;783
12;2;-1.9471876414349367;0;1.9999999999999996;783
12;2;-2.12242702712291;1.000000000000001;0;783
12;2;-2.1163297151807257;1.0000000000000002;0;783
12;2;-2.0844374709044757;0;8.000000000000004;783
12;2;-1.909859317078709;2.0000000000000013;0;783
12;2;-1.9098593170792242;2.0000000000000004;0;783
12;2;-2.077456157447827;0.9999999999999993;0;783
12;2;-2.0713395302651705;1.0000000000000009;0;783
12;2;-2.133168520981574;0;8.;783
12;2;-2.040049517525482;1.0000000000000002;0;783
12;2;-2.038949166287516;1.000000000000001;0;783
12;2;-2.0285172715875284;1.0000000000000002;0;783
12;2;-1.9727708322089903;2.;0;783
12;2;-2.0201943065828267;1.0000000000000004;0;783
12;2;-2.0176527274375786;1.0000000000000009;0;783
12;2;-2.009331156511273;1.;0;783
12;2;-1.9998972825516859;1.;0;783
12;2;-1.9692586306574107;1.0000000000000007;0;783
12;2;-1.9570061080972927;1.0000000000000004;0;783
12;2;-1.9226477298924785;0.9999999999999998;0;783
12;2;-1.953165682138966;1.;4.000000000000001;783
12;2;-2.2457491859475773;0;3.9999999999999987;783
12;2;-1.9629780948034323;1.0000000000000002;4.000000000000001;783
12;2;-2.2231974151327805;0;4.000000000000002;783
12;2;-1.9800882870973524;1.0000000000000002;4.000000000000002;783
12;2;-2.0174411955002327;1.0000000000000002;4.000000000000001;783
12;2;-2.0291150844448893;1.0000000000000002;4.000000000000002;783
12;2;-2.1628807801219097;0;3.999999999999995;783
12;2;-2.0380094388004615;1.0000000000000007;4.000000000000004;783
12;2;-2.142220612535027;0;3.9999999999999956;783
12;2;-2.0605101639872743;1.;4.;783
12;2;-2.0742007806063754;1.;4.000000000000001;783
12;2;-1.92392675951875;2.0000000000000004;-4.000000000000002;783
12;2;-2.084824884302712;1.0000000000000007;4.0000000000000036;783
12;2;-2.103584586570875;0;4.000000000000002;783
12;2;-1.8957918746388387;2.;-4.;783
12;2;-2.0912456894744444;0;4.0000000000000036;783
12;2;-2.0759039756182496;0;4.0000000000000036;783
12;2;-2.1298980774856915;1.0000000000000004;4.000000000000002;783
12;2;-2.1553776142709573;1.;4.;783
12;2;-2.032206058632262;0;4.000000000000002;783
12;2;-2.013141515620088;0;6.0000000000000036;783
12;2;-1.9768425390320026;0;4.000000000000006;783
12;2;-2.164459057423194;1.0000000000000004;2.0000000000000018;783
12;2;-2.1587215023752506;0.9999999999999998;1.9999999999999998;783
12;2;-2.0451087332401308;0;6.000000000000005;783
12;2;-1.8700705813061163;2.;-2.0000000000000004;783
12;2;-2.121802860224392;1.0000000000000002;2.0000000000000004;783
12;2;-1.8817244321992064;2.000000000000001;-2.000000000000001;783
12;2;-2.112725460807283;1.0000000000000002;2.000000000000001;783
12;2;-2.0901384229161266;0;6.0000000000000036;783
12;2;-2.0935195972437555;0.9999999999999998;2.;783
12;2;-2.0754551104196395;1.0000000000000002;2.000000000000001;783
12;2;-2.1336049933012795;0;6.000000000000001;783
12;2;-2.0645592040362857;1.0000000000000002;2.000000000000001;783
12;2;-1.9379942019590253;2.0000000000000004;-2.000000000000001;783
12;2;-2.0567183642458744;1.0000000000000002;2.000000000000001;783
12;2;-1.9496480528516855;2.000000000000001;-2.0000000000000013;783
12;2;-2.0471773983885377;0.9999999999999998;1.9999999999999996;783
12;2;-2.1832540057329197;0;6.000000000000001;783
12;2;-2.0132021230417934;1.;2.;783
12;2;-1.9960734108945886;0.9999999999999998;1.9999999999999996;783
12;2;-1.9930843501201423;1.;2.;783
12;2;-2.214925060692689;0;6.;783
12;2;-1.9712579706508286;1.0000000000000002;2.000000000000001;783
12;2;-1.9618350237364872;0.9999999999999998;1.9999999999999996;783
12;2;-1.9534560743867324;1.;2.0000000000000004;783
