N;lv;E_1;S;M;T
18;1;-4.023138387240266;0.9999999999999998;-0.9999999999999996;2600
18;1;-4.015138861658357;0.9999999999999998;-1.;2600
18;1;-4.0091417874376845;1.0000000000000004;-1.0000000000000007;2600
18;1;-3.9787127006862164;1.;-1.;2600
18;1;-3.9703600089916193;1.0000000000000002;-1.0000000000000002;2600
18;1;-3.965356471123222;1.0000000000000002;-1.0000000000000002;2600
18;1;-3.9415215000166626;1.0000000000000002;-1.0000000000000004;2600
18;1;-3.9309795685497804;1.0000000000000002;-1.;2600
18;1;-3.921187615577999;1.0000000000000004;-1.0000000000000007;2600
18;1;-3.9163696648461723;1.0000000000000002;-1.0000000000000007;2600
18;1;-3.9122845012768153;1.;-1.;2600
18;1;-3.9006283987213095;1.;-1.;2600
18;1;-3.8911911993495636;1.;-0.9999999999999998;2600
18;1;-3.877806445215967;1.000000000000001;-1.0000000000000016;2600
18;1;-3.8730723666038287;0.9999999999999991;-0.9999999999999988;2600
18;1;-3.8615112494832857;1.0000000000000002;-1.0000000000000002;2600
18;1;-3.8501025011357086;1.;-1.;2600
18;1;-3.825043246363606;1.0000000000000004;-1.0000000000000004;2600
18;1;-3.819723494167121;1.0000000000000002;-1.0000000000000004;2600
18;1;-4.105778345624778;0;3.000000000000002;2600
18;1;-4.053731414967274;0;2.999999999999999;2600
18;1;-4.03984928159764;0;2.999999999999998;2600
18;1;-4.026767882219914;0;3.0000000000000004;2600
18;1;-4.020548061633718;0;2.9999999999999982;2600
18;1;-3.8175485891843906;2.0000000000000018;-5.000000000000006;2600
18;1;-4.000430261485256;0;3.;2600
18;1;-3.9854995698323776;0;3.0000000000000027;2600
18;1;-3.768422565471539;2.;-5.;2600
18;1;-3.968084288020897;0;2.999999999999999;2600
18;1;-3.963682448750596;0;3.0000000000000027;2600
18;1;-3.9386545574418363;0;2.999999999999999;2600
18;1;-3.9227680161834044;0;3.000000000000001;2600
18;1;-3.8922170179117472;0;2.9999999999999987;2600
18;1;-3.8471340945804045;0;2.999999999999999;2600
18;1;-4.023138387240266;1.0000000000000002;1.0000000000000004;2600
18;1;-4.0151388616583645;1.0000000000000009;1.0000000000000013;2600
18;1;-4.0091417874376845;1.0000000000000007;1.0000000000000013;2600
18;1;-3.9787127006862164;1.0000000000000007;1.000000000000001;2600
18;1;-3.9703600089916193;0.9999999999999998;0.9999999999999999;2600
18;1;-3.965356471123215;0.9999999999999993;0.9999999999999991;2600
18;1;-3.9415215000166626;1.0000000000000002;1.0000000000000004;2600
18;1;-3.9309795685497804;1.;1.;2600
18;1;-3.921187615577992;0.9999999999999993;0.9999999999999992;2600
18;1;-3.9163696648461723;1.0000000000000002;1.0000000000000004;2600
18;1;-3.9122845012768153;0.9999999999999998;0.9999999999999998;2600
18;1;-3.9006283987213095;1.0000000000000002;1.0000000000000002;2600
18;1;-3.8911911993495636;1.0000000000000002;1.0000000000000004;2600
18;1;-3.877806445215967;1.0000000000000007;1.0000000000000007;2600
18;1;-3.873072366603843;1.000000000000001;1.0000000000000016;2600
18;1;-3.8615112494832857;1.0000000000000004;1.0000000000000009;2600
18;1;-3.8501025011357086;0.9999999999999998;0.9999999999999996;2600
18;1;-3.825043246363606;1.;1.;2600
18;1;-3.819723494167121;0.9999999999999998;0.9999999999999999;2600
18;1;-4.088992862676214;0;4.999999999999997;2600
18;1;-4.057195471789598;0;4.999999999999999;2600
18;1;-3.838932848495439;2.0000000000000004;-3.0000000000000013;2600
18;1;-4.029586208765849;0;5.000000000000004;2600
18;1;-3.8077924343906986;1.9999999999999987;-2.9999999999999956;2600
18;1;-3.7936072763246855;1.9999999999999996;6.9999999999999964;2600
18;1;-3.990146780203972;0;4.9999999999999964;2600
18;1;-3.9829997790558664;0;4.999999999999997;2600
18;1;-3.7713984858740446;1.9999999999999996;-3.;2600
18;1;-3.9555765448514393;0;4.999999999999999;2600
18;1;-3.9515539854850203;0;4.999999999999998;2600
18;1;-3.9329706439926753;0;5.000000000000001;2600
18;1;-3.912851370060892;0;4.999999999999999;2600
18;1;-4.024287297139843;1.;3.;2600
18;1;-4.009687281136557;0.9999999999999996;2.9999999999999982;2600
18;1;-3.9910603517835597;1.0000000000000002;3.0000000000000013;2600
18;1;-3.9811712196577886;1.0000000000000004;3.0000000000000018;2600
18;1;-3.9551304583096965;1.0000000000000002;3.0000000000000018;2600
18;1;-3.949110765109978;1.;3.;2600
18;1;-3.941322891313071;0.9999999999999996;2.9999999999999982;2600
18;1;-3.938086094152787;1.;2.9999999999999996;2600
18;1;-3.932881394588563;1.0000000000000002;3.000000000000001;2600
18;1;-3.9092014694563204;1.0000000000000002;3.0000000000000004;2600
18;1;-3.897840433907298;1.;3.;2600
18;1;-3.8858975710545423;1.0000000000000002;3.000000000000001;2600
18;1;-3.88387338774924;1.;3.0000000000000004;2600
18;1;-3.8739022606380615;0.9999999999999998;2.999999999999999;2600
18;1;-3.8584842650751128;1.0000000000000002;3.000000000000001;2600
18;1;-3.84433218062685;1.0000000000000002;3.0000000000000004;2600
18;1;-3.820842415231688;1.0000000000000007;3.0000000000000018;2600
18;1;-3.904269697692861;1.0000000000000002;11.000000000000007;2600
18;1;-4.0748047162432215;0;6.9999999999999964;2600
18;1;-3.85751863828456;2.;-1.0000000000000004;2600
18;1;-3.768422565471539;1.9999999999999996;4.999999999999998;2600
18;1;-3.8045990508167336;2.0000000000000004;-1.0000000000000002;2600
18;1;-4.004543446117523;0;6.999999999999998;2600
18;1;-3.799824266289022;2.;-0.9999999999999999;2600
18;1;-3.8175485891843906;2.;5.;2600
18;1;-3.778387243531327;2.000000000000001;-1.0000000000000004;2600
18;1;-3.9732565834562266;0;7.;2600
18;1;-3.942785642856215;0;6.999999999999995;2600
18;1;-3.933792641465054;0;7.000000000000007;2600
18;1;-4.020782730091597;1.;5.;2600
18;1;-3.9891940207909684;0.9999999999999993;4.9999999999999964;2600
18;1;-3.9626823795553463;0.9999999999999993;4.999999999999995;2600
18;1;-3.956569351344605;0.9999999999999998;4.999999999999999;2600
18;1;-3.953557857520167;0.9999999999999998;4.999999999999997;2600
18;1;-3.9292760424558963;1.0000000000000004;5.0000000000000036;2600
18;1;-3.9115803570386163;1.;5.;2600
18;1;-3.9077895260211335;1.0000000000000004;5.0000000000000036;2600
18;1;-3.884215669882934;1.;5.000000000000002;2600
18;1;-3.8816718011497215;1.;5.;2600
18;1;-3.859998289380364;1.0000000000000002;5.000000000000001;2600
18;1;-3.851301731616452;0.9999999999999998;4.999999999999997;2600
18;1;-3.882432584079446;0.9999999999999998;8.999999999999996;2600
18;1;-3.911031312062562;1.;9.;2600
18;1;-3.934265972851769;0.9999999999999998;8.999999999999996;2600
18;1;-3.85751863828456;2.0000000000000004;1.0000000000000002;2600
18;1;-3.9664395973381374;0;11.000000000000009;2600
18;1;-4.033155535873725;0;9.000000000000004;2600
18;1;-3.7713984858740446;2.;3.;2600
18;1;-3.8045990508167264;2.;1.0000000000000002;2600
18;1;-3.799824266289022;2.;1.0000000000000002;2600
18;1;-3.8077924343907057;2.000000000000001;3.0000000000000018;2600
18;1;-3.983060084563867;0;8.999999999999996;2600
18;1;-3.778387243531327;2.000000000000001;1.0000000000000009;2600
18;1;-3.838932848495439;2.000000000000001;3.0000000000000018;2600
18;1;-3.9303522953075785;0;9.000000000000004;2600
18;1;-3.9858039619493297;1.;6.999999999999998;2600
18;1;-3.979096517252188;1.0000000000000002;7.000000000000002;2600
18;1;-3.939173632236404;1.0000000000000007;7.000000000000005;2600
18;1;-3.9199421797669274;1.0000000000000002;7.000000000000002;2600
18;1;-3.908713882551048;1.0000000000000002;7.000000000000002;2600
18;1;-3.893043247682378;1.;7.;2600
18;1;-3.8645128034975897;1.0000000000000002;7.000000000000004;2600
18;1;-3.9788735772678265;1.;-1.;2600
18;1;-3.9788735772678265;1.0000000000000007;1.0000000000000009;2600
18;2;-3.8731847478711856;0;-16.00000000000002;2703
18;2;-3.9311490663419377;0;-14.000000000000004;2703
18;2;-3.886094114995956;0;-13.999999999999979;2703
18;2;-3.9820921633005355;0;-12.;2703
18;2;-3.9678404419760582;0;-11.999999999999984;2703
18;2;-3.957413827676085;0;-11.999999999999996;2703
18;2;-3.9212616499982147;0;-12.000000000000004;2703
18;2;-3.882917286131473;0;-12.000000000000009;2703
18;2;-3.8676902806605327;0;-12.;2703
18;2;-3.823155525337306;0;-12.00000000000001;2703
18;2;-3.7919976706963183;0;-12.;2703
18;2;-3.8543825053746943;0.9999999999999989;-13.999999999999977;2703
18;2;-3.813652916814547;1.0000000000000004;-14.00000000000001;2703
18;2;-4.026310212119633;0;-9.99999999999999;2703
18;2;-3.9997423178849303;0;-10.000000000000007;2703
18;2;-3.996798989702839;0;-10.000000000000004;2703
18;2;-3.9796208916237674;0;-9.999999999999995;2703
18;2;-3.9449484274068425;0;-10.000000000000007;2703
18;2;-3.935096986231173;0;-9.999999999999998;2703
18;2;-3.9286964012923136;0;-10.000000000000005;2703
18;2;-3.9139437217799866;0;-9.999999999999996;2703
18;2;-3.9038554031994366;0;-10.000000000000009;2703
18;2;-3.8904041586461986;0;-10.000000000000005;2703
18;2;-3.883637076379898;0;-9.999999999999995;2703
18;2;-3.8564948208573426;0;-10.000000000000009;2703
18;2;-3.8393386230845294;0;-9.999999999999993;2703
18;2;-3.832814718055282;0;-10.000000000000004;2703
18;2;-3.814572615794944;0;-10.000000000000007;2703
18;2;-3.7643153307993487;0;-10.000000000000004;2703
18;2;-3.916819083159183;1.0000000000000002;-12.;2703
18;2;-3.8754067652554554;0.9999999999999998;-11.999999999999996;2703
18;2;-3.8695042054143443;0.9999999999999993;-11.999999999999988;2703
18;2;-3.8383269398629025;1.0000000000000007;-12.00000000000001;2703
18;2;-3.836567735702502;0.9999999999999993;-11.999999999999988;2703
18;2;-3.813044151736335;1.0000000000000007;-12.00000000000001;2703
18;2;-3.764924073094548;1.0000000000000009;-12.000000000000018;2703
18;2;-4.082953653466689;0;-8.;2703
18;2;-4.052636993439975;0;-8.000000000000009;2703
18;2;-4.038682930660983;0;-8.000000000000005;2703
18;2;-4.010126234064053;0;-8.000000000000004;2703
18;2;-3.9978400738088737;0;-8.000000000000004;2703
18;2;-3.9864267633152224;0;-8.00000000000001;2703
18;2;-3.977795751689378;0;-8.000000000000023;2703
18;2;-3.97404661817626;0;-7.999999999999989;2703
18;2;-3.9712859303426598;0;-8.000000000000007;2703
18;2;-3.963747680585101;0;-8.;2703
18;2;-3.9545067452807316;0;-8.000000000000005;2703
18;2;-3.9455237103893523;0;-8.000000000000016;2703
18;2;-3.9383557913675133;0;-7.9999999999999964;2703
18;2;-3.9364715104710655;0;-8.;2703
18;2;-3.9241025627999235;0;-8.000000000000004;2703
18;2;-3.920577680670533;0;-8.;2703
18;2;-3.916251733075029;0;-8.000000000000009;2703
18;2;-3.9048493358996694;0;-8.;2703
18;2;-3.9001492219285936;0;-7.999999999999992;2703
18;2;-3.889729683018409;0;-7.99999999999999;2703
18;2;-3.8852876135236585;0;-7.999999999999991;2703
18;2;-3.8789556055927292;0;-7.999999999999998;2703
18;2;-3.8717077767224453;0;-8.000000000000002;2703
18;2;-3.856159008320212;0;-8.000000000000007;2703
18;2;-3.84786933030869;0;-7.999999999999998;2703
18;2;-3.8419079682506876;0;-8.000000000000002;2703
18;2;-3.8316670585224983;0;-7.999999999999995;2703
18;2;-3.809070281460137;0;-8.;2703
18;2;-3.8039058060880606;0;-7.999999999999998;2703
18;2;-3.7942246753153483;0;-8.000000000000007;2703
18;2;-3.7768978389859527;0;-7.999999999999998;2703
18;2;-3.9549283191862585;0.9999999999999996;-9.999999999999993;2703
18;2;-3.7413850930151398;0;-7.999999999999996;2703
18;2;-3.9332384892067296;1.0000000000000007;-10.00000000000001;2703
18;2;-3.9229032338644814;1.0000000000000007;-10.00000000000001;2703
18;2;-3.913933181924385;1.;-10.;2703
18;2;-3.9065063939679874;1.000000000000001;-10.000000000000016;2703
18;2;-3.8893914183441396;0.9999999999999998;-10.;2703
18;2;-3.8829826961214096;0.9999999999999998;-9.999999999999993;2703
18;2;-3.8718286781359836;0.9999999999999993;-9.99999999999999;2703
18;2;-3.85445726192183;1.0000000000000004;-10.000000000000009;2703
18;2;-3.8435621267216433;1.000000000000001;-10.000000000000014;2703
18;2;-3.841949628187848;1.0000000000000007;-10.000000000000007;2703
18;2;-3.8392191239063536;1.;-10.;2703
18;2;-3.8293003657135216;1.0000000000000002;-10.000000000000002;2703
18;2;-3.824149407536197;0.9999999999999998;-9.999999999999996;2703
18;2;-3.811679093332806;1.0000000000000016;-10.00000000000002;2703
18;2;-3.7934346218017794;1.0000000000000007;-10.000000000000007;2703
18;2;-3.7798692037376966;1.0000000000000002;-10.000000000000004;2703
18;2;-3.7706660412018493;0.9999999999999998;-9.999999999999996;2703
18;2;-3.765572053780488;1.;-10.000000000000002;2703
18;2;-3.7355210236737264;0.9999999999999993;-9.999999999999991;2703
18;2;-4.098726437739707;0;-6.0000000000000036;2703
18;2;-4.087354279424261;0;-6.000000000000008;2703
18;2;-4.067154887331647;0;-6.;2703
18;2;-4.042782921396409;0;-6.;2703
18;2;-4.035268516655776;0;-6.000000000000005;2703
18;2;-4.020812666701438;0;-6.000000000000003;2703
18;2;-4.013407829871241;0;-6.000000000000015;2703
18;2;-4.003967383331883;0;-5.999999999999998;2703
18;2;-3.993016509533831;0;-5.999999999999999;2703
18;2;-3.992387362902541;0;-6.000000000000008;2703
18;2;-3.9866668567176475;0;-6.000000000000004;2703
18;2;-3.9812629465106895;0;-6.000000000000011;2703
18;2;-3.977116344056995;0;-5.999999999999999;2703
18;2;-3.967993947417341;0;-6.0000000000000115;2703
18;2;-3.964338829017308;0;-5.999999999999999;2703
18;2;-3.958633104301647;0;-6.000000000000003;2703
18;2;-3.9506590083220487;0;-6.000000000000009;2703
18;2;-3.949966730460261;0;-5.999999999999999;2703
18;2;-3.9461710934473615;0;-6.000000000000004;2703
18;2;-3.941771658492698;0;-5.999999999999994;2703
18;2;-3.9370335412684554;0;-5.999999999999997;2703
18;2;-3.9312497372841264;0;-6.000000000000005;2703
18;2;-3.9264128724665213;0;-5.999999999999994;2703
18;2;-3.918715678558634;0;-6.000000000000012;2703
18;2;-3.9176137126089117;0;-6.000000000000007;2703
18;2;-3.914906362512518;0;-5.999999999999994;2703
18;2;-3.9094282506983618;0;-6.000000000000008;2703
18;2;-3.9034624275752137;0;-6.000000000000002;2703
18;2;-3.89445762083016;0;-6.000000000000004;2703
18;2;-3.887183926012092;0;-6.000000000000006;2703
18;2;-3.8866835181142747;0;-6.0000000000000115;2703
18;2;-3.8812467209423716;0;-5.999999999999998;2703
18;2;-3.8743883060921362;0;-5.999999999999994;2703
18;2;-3.869712682016342;0;-6.000000000000003;2703
18;2;-3.866319050350384;0;-5.999999999999999;2703
18;2;-3.8536037242582637;0;-5.999999999999995;2703
18;2;-3.849258898238766;0;-6.000000000000001;2703
18;2;-3.8468650601951424;0;-6.000000000000008;2703
18;2;-3.832254330426686;0;-6.000000000000006;2703
18;2;-3.8237579597202753;0;-6.000000000000007;2703
18;2;-3.8211547839485434;0;-6.000000000000008;2703
18;2;-3.8185897351065137;0;-6.000000000000015;2703
18;2;-3.8072964077246283;0;-6.000000000000001;2703
18;2;-3.7950923050228624;0;-5.9999999999999964;2703
18;2;-3.7913800115334197;0;-6.000000000000006;2703
18;2;-3.9756290554106783;1.0000000000000007;-8.000000000000009;2703
18;2;-3.7715785121220904;0;-6.;2703
18;2;-3.9685480770747077;1.0000000000000016;-8.000000000000018;2703
18;2;-3.759773482417259;0;-6.000000000000009;2703
18;2;-3.9596438079588623;1.;-7.999999999999999;2703
18;2;-3.9487198693971024;0.9999999999999993;-7.999999999999992;2703
18;2;-3.7478183701367627;0;-6.000000000000011;2703
18;2;-3.9312221031137966;1.0000000000000022;-8.000000000000025;2703
18;2;-3.9258903882252767;1.;-8.;2703
18;2;-3.919625522549971;1.000000000000001;-8.000000000000014;2703
18;2;-3.9133653956938446;1.0000000000000007;-8.000000000000007;2703
18;2;-3.9068137543075068;0.9999999999999993;-7.999999999999993;2703
18;2;-3.9041870897048057;0.9999999999999989;-7.999999999999985;2703
18;2;-3.8977410023961525;1.0000000000000004;-8.000000000000007;2703
18;2;-3.8953979274639323;0.9999999999999993;-7.99999999999999;2703
18;2;-3.8927041326283884;0.9999999999999998;-7.999999999999998;2703
18;2;-3.888239758044044;1.0000000000000016;-8.000000000000018;2703
18;2;-3.8821418341368243;1.0000000000000002;-8.000000000000004;2703
18;2;-3.879820104325489;0.9999999999999996;-7.9999999999999964;2703
18;2;-3.868444917793809;1.0000000000000009;-8.00000000000001;2703
18;2;-3.8680800573194105;0.9999999999999993;-7.999999999999994;2703
18;2;-3.863590883211586;1.0000000000000016;-8.000000000000021;2703
18;2;-3.856511763106546;1.000000000000001;-8.000000000000012;2703
18;2;-3.85042134591054;1.0000000000000002;-8.000000000000004;2703
18;2;-3.8487139371593315;1.0000000000000007;-8.000000000000007;2703
18;2;-3.835453208684015;1.0000000000000007;-8.000000000000009;2703
18;2;-3.832303337667156;1.0000000000000013;-8.000000000000016;2703
18;2;-3.8276136932030838;1.0000000000000004;-8.000000000000007;2703
18;2;-3.8226735079465044;0.9999999999999991;-7.999999999999989;2703
18;2;-3.8167890452251996;0.9999999999999996;-7.999999999999995;2703
18;2;-3.814305140133378;1.0000000000000002;-8.000000000000002;2703
18;2;-3.8062806792495607;1.;-8.;2703
18;2;-3.8053229585563955;1.0000000000000007;-8.000000000000007;2703
18;2;-3.7986534495737416;1.0000000000000009;-8.00000000000001;2703
18;2;-3.783688781260288;0.9999999999999998;-7.999999999999997;2703
18;2;-3.781322552300793;1.;-8.000000000000004;2703
18;2;-3.777238819239791;1.0000000000000007;-8.000000000000009;2703
18;2;-3.771815578554225;1.0000000000000007;-8.000000000000007;2703
18;2;-3.7618900524005525;1.0000000000000002;-8.000000000000004;2703
18;2;-3.756533375421583;0.9999999999999998;-7.999999999999995;2703
18;2;-3.736929069122297;0.9999999999999993;-7.999999999999993;2703
18;2;-3.7152494258675404;1.0000000000000002;-8.000000000000002;2703
18;2;-4.124127815704405;0;-4.000000000000007;2703
18;2;-4.100376919586999;0;-4.000000000000002;2703
18;2;-4.086438832280493;0;-4.0000000000000036;2703
18;2;-4.05966513405118;0;-4.;2703
18;2;-4.054145521177844;0;-3.9999999999999964;2703
18;2;-4.048420049867879;0;-4.000000000000006;2703
18;2;-4.044525683224393;0;-4.000000000000002;2703
18;2;-4.035906147878201;0;-4.0000000000000036;2703
18;2;-4.0320450509783825;0;-3.9999999999999982;2703
18;2;-4.02318960190177;0;-4.000000000000002;2703
18;2;-4.013610669896231;0;-3.9999999999999942;2703
18;2;-4.010925351573782;0;-4.000000000000005;2703
18;2;-4.004772962394;0;-3.9999999999999987;2703
18;2;-4.002425590170098;0;-4.000000000000003;2703
18;2;-3.9981448449805796;0;-4.000000000000005;2703
18;2;-3.9888521222413047;0;-3.9999999999999947;2703
18;2;-3.988061774126102;0;-4.000000000000002;2703
18;2;-3.981710545348541;0;-4.000000000000002;2703
18;2;-3.980955985946217;0;-3.9999999999999982;2703
18;2;-3.9754610756724205;0;-4.000000000000006;2703
18;2;-3.9684076512615007;0;-4.0000000000000036;2703
18;2;-3.965761850266304;0;-3.9999999999999893;2703
18;2;-3.961754908357946;0;-4.000000000000002;2703
18;2;-3.9577905138171516;0;-4.000000000000009;2703
18;2;-3.9572975238903396;0;-4.000000000000001;2703
18;2;-3.951918145206456;0;-4.000000000000003;2703
18;2;-3.94579625755523;0;-3.9999999999999964;2703
18;2;-3.944221036346576;0;-4.000000000000007;2703
18;2;-3.940356002178582;0;-3.9999999999999987;2703
18;2;-3.9373246031850613;0;-4.000000000000005;2703
18;2;-3.93439514199477;0;-4.000000000000006;2703
18;2;-3.929009406591369;0;-4.0000000000000036;2703
18;2;-3.7289505806940824;2.0000000000000027;-12.000000000000023;2703
18;2;-3.9251402353300335;0;-3.9999999999999987;2703
18;2;-3.9209024065881906;0;-3.999999999999992;2703
18;2;-3.9178097490033608;0;-4.000000000000001;2703
18;2;-3.9165529540028388;0;-4.000000000000004;2703
18;2;-3.9133051644585137;0;-3.9999999999999956;2703
18;2;-3.905886943016043;0;-4.000000000000008;2703
18;2;-3.9023304174689386;0;-3.9999999999999836;2703
18;2;-3.8978873419167357;0;-4.000000000000002;2703
18;2;-3.894988839679236;0;-3.9999999999999973;2703
18;2;-3.8903845587310855;0;-4.0000000000000036;2703
18;2;-3.8889579759429154;0;-4.000000000000003;2703
18;2;-3.8850144503711306;0;-4.000000000000002;2703
18;2;-3.878025564059591;0;-4.000000000000005;2703
18;2;-3.876337080069426;0;-4.000000000000002;2703
18;2;-3.8698977984594904;0;-3.999999999999999;2703
18;2;-3.865761494135562;0;-3.999999999999997;2703
18;2;-3.8607156600091272;0;-4.000000000000002;2703
18;2;-3.8557982177669814;0;-4.000000000000002;2703
18;2;-3.8538238917091974;0;-4.000000000000002;2703
