N;lv;E_1;S;M;T
16;1;-3.0831345397194383;2.0000000000000004;5.000000000000002;1848
16;1;-3.312142277183277;1.0000000000000002;1.0000000000000004;1848
16;1;-3.3010050144588234;1.0000000000000007;1.0000000000000009;1848
16;1;-3.290308144731455;1.0000000000000009;1.0000000000000013;1848
16;1;-3.2776747041144816;1.0000000000000002;1.0000000000000004;1848
16;1;-3.275462891714483;0.9999999999999993;0.9999999999999992;1848
16;1;-3.133855424751296;2.000000000000001;5.0000000000000036;1848
16;1;-3.2576373815282267;1.000000000000001;1.0000000000000016;1848
16;1;-3.1433101260361767;2.0000000000000004;5.000000000000001;1848
16;1;-3.252980908370006;1.0000000000000002;1.0000000000000004;1848
16;1;-3.249184022144995;1.0000000000000007;1.0000000000000009;1848
16;1;-3.240308180304247;1.;1.;1848
16;1;-3.2345519026715763;1.0000000000000002;1.0000000000000004;1848
16;1;-3.2265791302463924;0.9999999999999998;0.9999999999999996;1848
16;1;-3.2155801336302687;0.9999999999999996;0.9999999999999992;1848
16;1;-3.2128569809288123;1.0000000000000004;1.0000000000000004;1848
16;1;-3.2088907280999095;1.0000000000000002;1.0000000000000002;1848
16;1;-3.2040613367271007;0.9999999999999998;0.9999999999999999;1848
16;1;-3.1903358532575155;1.0000000000000002;1.0000000000000004;1848
16;1;-3.1853858377123743;0.9999999999999993;0.9999999999999993;1848
16;1;-3.1761624880123946;1.0000000000000002;1.0000000000000002;1848
16;1;-3.1608610109273556;1.0000000000000002;1.0000000000000002;1848
16;1;-3.1534693942110437;1.0000000000000004;1.0000000000000007;1848
16;1;-3.1266827868263576;1.0000000000000009;1.0000000000000013;1848
16;1;-3.1201896487207748;0.9999999999999998;0.9999999999999996;1848
16;1;-3.433783466758861;0;5.;1848
16;1;-3.4060121257695215;0;5.000000000000003;1848
16;1;-3.197415932846809;1.0000000000000004;9.000000000000005;1848
16;1;-3.2111922356850755;0.9999999999999998;8.999999999999996;1848
16;1;-3.1664617644208306;1.9999999999999987;-2.999999999999997;1848
16;1;-3.3638044318481732;0;5.0000000000000036;1848
16;1;-3.152590624276968;2.000000000000001;-3.0000000000000018;1848
16;1;-3.251536359941518;0.9999999999999993;8.999999999999993;1848
16;1;-3.344211482052401;0;5.000000000000007;1848
16;1;-3.1390849571720736;1.9999999999999991;-2.9999999999999982;1848
16;1;-3.320050615466357;0;5.00000000000001;1848
16;1;-3.281141781572515;1.0000000000000002;9.000000000000004;1848
16;1;-3.3150866651118207;0;5.000000000000015;1848
16;1;-3.30361925888608;0;5.000000000000002;1848
16;1;-3.100157232008428;1.9999999999999996;-2.999999999999999;1848
16;1;-3.2919755255993266;0;5.000000000000002;1848
16;1;-3.0687313968159273;2.000000000000001;-3.0000000000000018;1848
16;1;-3.25650462670761;0;4.999999999999997;1848
16;1;-3.2313047026567006;0;5.000000000000005;1848
16;1;-3.21506591762963;0;4.999999999999998;1848
16;1;-3.1978979307714894;0;5.0000000000000036;1848
16;1;-3.36201017863862;1.0000000000000007;3.0000000000000027;1848
16;1;-3.3437660620502427;0.9999999999999998;2.9999999999999982;1848
16;1;-3.339731280468314;1.0000000000000002;3.0000000000000018;1848
16;1;-3.333397188938477;1.0000000000000007;3.0000000000000027;1848
16;1;-3.06873139681592;1.9999999999999991;2.9999999999999982;1848
16;1;-3.3078096056571553;0.9999999999999993;2.999999999999998;1848
16;1;-3.3045832603833603;0.9999999999999991;2.9999999999999956;1848
16;1;-3.2987348751498473;0;11.;1848
16;1;-3.100157232008428;1.9999999999999996;2.999999999999999;1848
16;1;-3.2916463535403864;1.0000000000000002;3.0000000000000013;1848
16;1;-3.284041125570475;0.9999999999999993;2.999999999999998;1848
16;1;-3.273082896546775;0.9999999999999998;2.999999999999999;1848
16;1;-3.264003049649986;1.0000000000000004;3.0000000000000013;1848
16;1;-3.1390849571720736;2.;3.;1848
16;1;-3.2529283451805;0.9999999999999998;2.999999999999999;1848
16;1;-3.152590624276968;2.;3.;1848
16;1;-3.2406801168461215;1.;3.0000000000000004;1848
16;1;-3.1664617644208377;2.0000000000000004;3.000000000000001;1848
16;1;-3.2333635518502106;0.9999999999999998;2.999999999999999;1848
16;1;-3.221230970276423;1.0000000000000007;3.0000000000000036;1848
16;1;-3.2104079690328717;1.0000000000000002;3.000000000000001;1848
16;1;-3.2078183024274125;1.;3.000000000000001;1848
16;1;-3.204401867003611;1.0000000000000004;3.000000000000002;1848
16;1;-3.198722404283018;0.9999999999999998;2.999999999999999;1848
16;1;-3.1832281357837573;1.0000000000000013;3.000000000000006;1848
16;1;-3.1693781621797683;0.9999999999999998;2.9999999999999987;1848
16;1;-3.15710778757461;0.9999999999999998;2.999999999999999;1848
16;1;-3.1410037243954747;1.0000000000000004;3.0000000000000018;1848
16;1;-3.1305165531061974;1.0000000000000002;3.000000000000001;1848
16;1;-3.165213954165651;0.9999999999999998;6.999999999999996;1848
16;1;-3.1850912749010405;0.9999999999999993;6.999999999999991;1848
16;1;-3.4127896085934353;0;6.999999999999999;1848
16;1;-3.2166120681064285;1.;7.000000000000001;1848
16;1;-3.2244985987958543;1.0000000000000002;7.000000000000002;1848
16;1;-3.163003008161816;1.9999999999999996;-0.9999999999999998;1848
16;1;-3.2379158986297796;0.9999999999999998;6.999999999999999;1848
16;1;-3.151550643029722;2.;-0.9999999999999999;1848
16;1;-3.349940397458539;0;7.0000000000000036;1848
16;1;-3.2549820880685374;1.0000000000000002;7.0000000000000036;1848
16;1;-3.1379328114136342;2.0000000000000004;-1.0000000000000002;1848
16;1;-3.2719287265082215;0.9999999999999996;6.9999999999999964;1848
16;1;-3.3114343981547094;0;6.999999999999998;1848
16;1;-3.296501945768135;1.0000000000000002;7.0000000000000036;1848
16;1;-3.3008743654340407;0;7.000000000000011;1848
16;1;-3.0983196247008635;2.0000000000000004;-1.0000000000000004;1848
16;1;-3.095280873270049;1.9999999999999991;-0.9999999999999992;1848
16;1;-3.321102552341358;1.0000000000000002;7.0000000000000036;1848
16;1;-3.2692121752666594;0;7.000000000000009;1848
16;1;-3.262491278405882;0;7.0000000000000036;1848
16;1;-3.044671668608153;2.0000000000000004;-1.0000000000000004;1848
16;1;-3.211756658579148;0;7.000000000000004;1848
16;1;-3.044671668608153;1.9999999999999996;0.9999999999999997;1848
16;1;-3.354351652894721;1.0000000000000002;5.000000000000002;1848
16;1;-3.256069006967678;0;9.000000000000009;1848
16;1;-3.3329101822074207;0.9999999999999993;4.999999999999995;1848
16;1;-3.2716489688443886;0;8.999999999999996;1848
16;1;-3.095280873270049;2.;0.9999999999999999;1848
16;1;-3.304366425081078;0.9999999999999998;4.999999999999998;1848
16;1;-3.0983196247008635;1.9999999999999987;0.9999999999999989;1848
16;1;-3.2951869227490675;1.0000000000000002;5.000000000000001;1848
16;1;-3.274470546898584;1.0000000000000002;5.000000000000002;1848
16;1;-3.2715556445721035;1.0000000000000007;5.0000000000000036;1848
16;1;-3.1379328114136342;2.;1.;1848
16;1;-3.2586506068997494;1.0000000000000002;5.000000000000002;1848
16;1;-3.3498356797435065;0;8.999999999999996;1848
16;1;-3.151550643029722;2.;1.;1848
16;1;-3.245922945423075;0.9999999999999998;4.999999999999998;1848
16;1;-3.2388217892861846;1.;5.;1848
16;1;-3.163003008161816;2.000000000000001;1.0000000000000009;1848
16;1;-3.230474871040599;0.9999999999999993;4.999999999999995;1848
16;1;-3.2174646486016627;1.0000000000000002;5.000000000000002;1848
16;1;-3.2066383194643677;1.0000000000000002;5.000000000000001;1848
16;1;-3.1962950754257875;0.9999999999999996;4.9999999999999964;1848
16;1;-3.185400201740478;1.0000000000000004;5.0000000000000036;1848
16;1;-3.1525497403162532;0.9999999999999998;4.999999999999998;1848
16;1;-3.149293426732747;1.0000000000000002;5.000000000000002;1848
16;1;-3.3422538049016026;1.0000000000000002;-1.0000000000000004;1848
16;1;-3.3422538049015955;0.9999999999999998;0.9999999999999993;1848
16;2;-3.2613062694055373;0;-14.;1935
16;2;-3.1881991197400907;0;-14.00000000000001;1935
16;2;-3.301279639577672;0;-12.000000000000007;1935
16;2;-3.2719245391845817;0;-12.000000000000021;1935
16;2;-3.259027570984969;0;-12.000000000000005;1935
16;2;-3.2167317048077564;0;-12.000000000000007;1935
16;2;-3.1951900585106046;0;-12.000000000000021;1935
16;2;-3.106849450356478;0;-12.000000000000009;1935
16;2;-3.1507705139947646;0.9999999999999993;-13.999999999999982;1935
16;2;-3.3603191077131527;0;-9.999999999999993;1935
16;2;-3.3521147552300263;0;-10.000000000000004;1935
16;2;-3.3147551629426033;0;-10.000000000000005;1935
16;2;-3.2918643118158855;0;-9.999999999999988;1935
16;2;-3.279245116900867;0;-10.000000000000002;1935
16;2;-3.2690637972525423;0;-10.;1935
16;2;-3.2567798144315105;0;-10.000000000000005;1935
16;2;-3.2553681977610935;0;-10.000000000000004;1935
16;2;-3.2341282493109844;0;-10.;1935
16;2;-3.2252872463357534;0;-10.000000000000007;1935
16;2;-3.2049789571328375;0;-10.000000000000004;1935
16;2;-3.198931352063042;0;-9.999999999999993;1935
16;2;-3.177278862580046;0;-9.999999999999991;1935
16;2;-3.1634963028477756;0;-9.999999999999993;1935
16;2;-3.1456334439511124;0;-9.999999999999998;1935
16;2;-3.115633655878355;0;-10.000000000000007;1935
16;2;-3.0710374200445187;0;-10.000000000000004;1935
16;2;-3.2328378484114637;1.0000000000000009;-12.000000000000014;1935
16;2;-3.197743338275373;1.0000000000000007;-12.00000000000001;1935
16;2;-3.1907149670257198;1.;-12.000000000000002;1935
16;2;-3.1572065902526987;1.000000000000001;-12.00000000000002;1935
16;2;-3.1488817624029366;1.0000000000000007;-12.00000000000001;1935
16;2;-3.135974816205575;1.0000000000000002;-12.000000000000004;1935
16;2;-3.091506114822522;1.0000000000000007;-12.000000000000009;1935
16;2;-3.407775529428548;0;-8.000000000000004;1935
16;2;-3.3788450775441987;0;-8.000000000000002;1935
16;2;-3.366922422607331;0;-8.000000000000002;1935
16;2;-3.335750047873013;0;-7.999999999999996;1935
16;2;-3.329901768509913;0;-7.999999999999998;1935
16;2;-3.3098417918271608;0;-8.;1935
16;2;-3.3072920594739017;0;-8.000000000000007;1935
16;2;-3.3065649041861533;0;-7.999999999999997;1935
16;2;-3.2964715719234476;0;-7.999999999999996;1935
16;2;-3.2859461259337763;0;-7.999999999999998;1935
16;2;-3.2836157948219906;0;-7.9999999999999964;1935
16;2;-3.268606177662406;0;-8.000000000000014;1935
16;2;-3.2647524487087267;0;-7.999999999999988;1935
16;2;-3.257225859268054;0;-7.999999999999992;1935
16;2;-3.2522602813290007;0;-8.000000000000009;1935
16;2;-3.247999861953346;0;-7.999999999999995;1935
16;2;-3.235286901645715;0;-7.999999999999995;1935
16;2;-3.2237587212629535;0;-7.9999999999999964;1935
16;2;-3.2175095739865256;0;-7.999999999999994;1935
16;2;-3.207403353224791;0;-7.999999999999998;1935
16;2;-3.1956882807528615;0;-8.000000000000012;1935
16;2;-3.180896769630266;0;-8.000000000000002;1935
16;2;-3.1778464190570617;0;-7.999999999999986;1935
16;2;-3.1694543998637172;0;-7.999999999999998;1935
16;2;-3.1577495673184828;0;-8.000000000000007;1935
16;2;-3.152375448634089;0;-7.99999999999999;1935
16;2;-3.1468313992664747;0;-8.000000000000012;1935
16;2;-3.1261869904544284;0;-8.000000000000018;1935
16;2;-3.123710260313608;0;-8.000000000000004;1935
16;2;-3.1075134769290003;0;-7.999999999999999;1935
16;2;-3.275559053344516;0.9999999999999996;-9.999999999999993;1935
16;2;-3.2715469180162984;1.0000000000000002;-10.000000000000005;1935
16;2;-3.068727262949203;0;-8.000000000000004;1935
16;2;-3.246031644587603;1.000000000000001;-10.000000000000014;1935
16;2;-3.2250879888095483;0.9999999999999989;-9.999999999999986;1935
16;2;-3.223525469605562;1.;-10.000000000000002;1935
16;2;-3.2163307917861985;0.9999999999999991;-9.999999999999988;1935
16;2;-3.207294436411857;1.0000000000000002;-10.000000000000004;1935
16;2;-3.19348592327151;0.9999999999999991;-9.999999999999986;1935
16;2;-3.1851255712571103;1.0000000000000009;-10.000000000000012;1935
16;2;-3.1799640216641336;1.0000000000000002;-10.000000000000004;1935
16;2;-3.1713401818503613;0.9999999999999998;-9.999999999999995;1935
16;2;-3.15131926517644;1.;-10.;1935
16;2;-3.1420747729649747;1.000000000000001;-10.000000000000014;1935
16;2;-3.1283625146476552;0.9999999999999996;-9.999999999999993;1935
16;2;-3.1242206349191903;1.0000000000000002;-10.000000000000004;1935
16;2;-3.1198691306648243;1.0000000000000002;-10.000000000000004;1935
16;2;-3.100664641125192;1.0000000000000013;-10.000000000000018;1935
16;2;-3.0891888833216825;1.000000000000001;-10.000000000000018;1935
16;2;-3.0712183838665723;1.000000000000001;-10.000000000000014;1935
16;2;-3.429171269751194;0;-6.000000000000001;1935
16;2;-3.412881580552579;0;-6.000000000000007;1935
16;2;-3.4019862713274662;0;-5.9999999999999964;1935
16;2;-3.3817716184993216;0;-6.;1935
16;2;-3.372858870827727;0;-6.000000000000005;1935
16;2;-3.3640036443064005;0;-6.0000000000000036;1935
16;2;-3.361014508599645;0;-5.999999999999993;1935
16;2;-3.3471651651055865;0;-6.000000000000007;1935
16;2;-3.3430911331832007;0;-6.000000000000011;1935
16;2;-3.329060642319817;0;-5.999999999999999;1935
16;2;-3.324939956289093;0;-5.999999999999998;1935
16;2;-3.318144947769092;0;-6.000000000000011;1935
16;2;-3.315395213395938;0;-5.999999999999998;1935
16;2;-3.3078340755055393;0;-6.;1935
16;2;-3.305713907275816;0;-5.999999999999998;1935
16;2;-3.2969004403664144;0;-5.999999999999987;1935
16;2;-3.294584771958128;0;-5.999999999999999;1935
16;2;-3.289485884329153;0;-5.999999999999991;1935
16;2;-3.2865461197635355;0;-5.999999999999993;1935
16;2;-3.284407825409268;0;-6.000000000000009;1935
16;2;-3.2768433938546764;0;-6.0000000000000036;1935
16;2;-3.27511244821644;0;-6.000000000000002;1935
16;2;-3.27412944995298;0;-6.000000000000013;1935
16;2;-3.26207388397669;0;-5.999999999999991;1935
16;2;-3.2551812245241365;0;-6.00000000000001;1935
16;2;-3.249320490183621;0;-6.000000000000008;1935
16;2;-3.245880125781902;0;-6.000000000000009;1935
16;2;-3.241520959068538;0;-5.9999999999999964;1935
16;2;-3.2353678124631813;0;-6.000000000000002;1935
16;2;-3.2317551074059736;0;-5.9999999999999964;1935
16;2;-3.2277773930167797;0;-6.00000000000001;1935
16;2;-3.2210549234905557;0;-6.;1935
16;2;-3.2172968681424052;0;-5.999999999999991;1935
16;2;-3.2138583795676823;0;-6.0000000000000036;1935
16;2;-3.212511775924554;0;-6.0000000000000036;1935
