N;lv;E_1;S;M;T
9;0;-1.372711384146239;0.5;-4.;288
9;0;-1.4323944878049346;0.5;-2.;288
9;0;-1.3528170162602464;0.5;-2.;288
9;0;-1.4323944878052828;0.4999999999999999;0;288
9;0;-1.39260575203188;0.4999999999999999;0;288
9;0;-1.372711384146239;0.5;4.;288
9;0;-1.2732395447148512;1.4999999999999998;0;288
9;0;-1.4323944878049346;0.4999999999999999;2.;288
9;0;-1.3528170162602464;0.4999999999999999;1.9999999999999996;288
9;1;-1.3229754644304208;0.5000000000000002;-7.0000000000000036;323
9;1;-1.3818688719510135;0.5;-5.000000000000002;323
9;1;-1.3151161512804421;0.5000000000000002;-5.0000000000000036;323
9;1;-1.271941370061441;0.4999999999999998;-4.999999999999997;323
9;1;-1.2135564410549975;1.4999999999999998;4.999999999999999;323
9;1;-1.439615021794161;0.5;-2.999999999999999;323
9;1;-1.3708623354240288;0.4999999999999999;-2.9999999999999996;323
9;1;-1.3385372970900278;0.4999999999999999;-2.9999999999999987;323
9;1;-1.2976085713564558;0.5000000000000002;-3.0000000000000018;323
9;1;-1.2873855870792674;0.4999999999999999;-2.9999999999999996;323
9;1;-1.2336855256734545;0.5;-3.0000000000000004;323
9;1;-1.1677441753608804;1.4999999999999996;2.9999999999999982;323
9;1;-1.3229754644304208;0.4999999999999998;6.9999999999999964;323
9;1;-1.2394743388667067;1.5000000000000004;3.0000000000000018;323
9;1;-1.2533451768275974;1.4999999999999998;2.9999999999999987;323
9;1;-1.4570392752112156;0.4999999999999999;-0.9999999999999998;323
9;1;-1.4181508800322646;0.5;-1.0000000000000004;323
9;1;-1.386808227963904;0.5;-1.0000000000000002;323
9;1;-1.3175215317636422;0.4999999999999998;-0.9999999999999994;323
9;1;-1.213556441054994;1.4999999999999993;-4.9999999999999964;323
9;1;-1.3110164687187051;0.5;-1.;323
9;1;-1.2784310426889824;0.5;-1.0000000000000002;323
9;1;-1.2247426853214876;0.5;-1.0000000000000004;323
9;1;-1.2199351555823092;0.5;-1.;323
9;1;-1.1410265232527692;1.5;1.0000000000000004;323
9;1;-1.271941370061441;0.4999999999999999;4.999999999999999;323
9;1;-1.1876385432477363;1.4999999999999996;0.9999999999999996;323
9;1;-1.3151161512804457;0.5000000000000004;5.000000000000005;323
9;1;-1.246297623087198;1.5;1.;323
9;1;-1.2593687067517685;1.5000000000000004;1.0000000000000002;323
9;1;-1.3818688719510135;0.5;5.000000000000001;323
9;1;-1.4570392752112156;0.4999999999999999;0.9999999999999997;323
9;1;-1.418150880032261;0.4999999999999998;0.9999999999999996;323
9;1;-1.386808227963904;0.5;1.;323
9;1;-1.2533451768275974;1.5;-3.;323
9;1;-1.239474338866703;1.499999999999999;-2.9999999999999973;323
9;1;-1.3175215317636422;0.4999999999999999;0.9999999999999999;323
9;1;-1.3110164687187051;0.5;1.;323
9;1;-1.2784310426889824;0.5;0.9999999999999998;323
9;1;-1.1677441753608804;1.4999999999999998;-2.999999999999999;323
9;1;-1.2247426853214876;0.4999999999999998;0.9999999999999994;323
9;1;-1.2199351555823128;0.5000000000000002;1.0000000000000004;323
9;1;-1.2336855256734545;0.4999999999999999;2.999999999999999;323
9;1;-1.1410265232527657;1.5;-1.;323
9;1;-1.2873855870792674;0.4999999999999998;2.9999999999999982;323
9;1;-1.1876385432477363;1.5;-1.;323
9;1;-1.2976085713564558;0.5000000000000002;3.000000000000002;323
9;1;-1.3385372970900278;0.5;3.;323
9;1;-1.246297623087198;1.4999999999999998;-0.9999999999999999;323
9;1;-1.2593687067517685;1.4999999999999998;-0.9999999999999998;323
9;1;-1.3708623354240288;0.5;3.0000000000000004;323
9;1;-1.439615021794161;0.5;3.0000000000000004;323
9;1;-1.3528170162614224;0.5;-1.0000000000000004;323
9;1;-1.3528170162614224;0.5;0.9999999999999999;323
9;2;-0.935035290649445;2.500000000000001;4.000000000000002;360
9;2;-0.935035290649445;2.4999999999999996;1.9999999999999993;360
9;2;-0.9748240264222083;2.5000000000000004;2.;360
9;2;-1.3011032676781724;0.5;-7.999999999999998;360
9;2;-1.2463684162222748;0.4999999999999998;-7.999999999999995;360
9;2;-1.1802354987745893;0.5;-8.000000000000002;360
9;2;-1.143926153456409;1.5;8.;360
9;2;-0.9350352906496724;2.5;0;360
9;2;-1.3766088859905423;0.4999999999999999;-5.999999999999999;360
9;2;-1.3475145732800584;0.4999999999999999;-5.999999999999998;360
9;2;-1.0146127621947407;2.5000000000000004;0;360
9;2;-1.3110211770703017;0.5;-6.000000000000002;360
9;2;-1.3030176371750244;0.4999999999999999;-5.999999999999998;360
9;2;-1.2784709027742807;0.5;-6.000000000000002;360
9;2;-1.2288432688588884;0.5;-6.;360
9;2;-1.2086479624872197;0.5;-6.000000000000001;360
9;2;-1.1960918927206876;0.4999999999999998;-5.999999999999997;360
9;2;-1.095582306250737;1.5000000000000009;6.000000000000007;360
9;2;-1.1082426932477745;1.5;6.;360
9;2;-1.1144413546320777;0.5;-6.000000000000002;360
9;2;-1.1391684384954175;1.5000000000000004;6.0000000000000036;360
9;2;-1.188636649222648;1.4999999999999991;5.999999999999995;360
9;2;-1.2277894158325076;1.5000000000000004;6.000000000000005;360
9;2;-1.4234046016757809;0.5000000000000002;-4.000000000000002;360
9;2;-0.935035290649445;2.4999999999999996;-1.9999999999999991;360
9;2;-1.3878183433371483;0.5000000000000002;-4.000000000000002;360
9;2;-0.9748240264222083;2.4999999999999996;-1.9999999999999991;360
9;2;-1.3721930467920345;0.5;-4.000000000000001;360
9;2;-1.3584038913995045;0.5000000000000002;-4.000000000000002;360
9;2;-1.3391553299280616;0.5;-4.000000000000001;360
9;2;-1.3226108283414035;0.5;-4.000000000000001;360
9;2;-1.3029270652658624;0.5;-4.000000000000001;360
9;2;-1.2928358270461473;0.4999999999999999;-3.9999999999999982;360
9;2;-1.2723200509375445;0.5000000000000004;-4.000000000000004;360
9;2;-1.2625983493283854;0.5000000000000002;-4.000000000000003;360
9;2;-1.2565476690024298;0.5;-4.;360
9;2;-1.1439261534564054;1.499999999999999;-7.999999999999991;360
9;2;-1.2281632180015052;0.5000000000000002;-4.000000000000002;360
9;2;-1.2198914266496104;0.49999999999999956;-3.999999999999996;360
9;2;-1.202109202600436;0.4999999999999998;-3.9999999999999982;360
9;2;-1.0644081621603867;1.4999999999999998;3.999999999999999;360
9;2;-1.1761742708340712;0.5;-4.000000000000002;360
9;2;-1.1802354987745893;0.5000000000000002;8.000000000000004;360
