N;lv;E_1;S;M;T
17;0;-3.6605636910833965;0.4999999999999998;-6.9999999999999964;2115
17;0;-3.677792719065536;0.4999999999999999;-4.999999999999998;2115
17;0;-3.643334663101669;0.4999999999999999;-4.999999999999998;2115
17;0;-3.7401411626294845;0.4999999999999999;-3.;2115
17;0;-3.6705108750270554;0.5000000000000002;-3.0000000000000018;2115
17;0;-3.6506165071400147;0.4999999999999999;-2.9999999999999996;2115
17;0;-3.740141162629655;0.4999999999999999;-0.9999999999999998;2115
17;0;-3.692019448648942;0.5000000000000002;-1.0000000000000004;2115
17;0;-3.660563691083688;0.4999999999999999;-0.9999999999999996;2115
17;0;-3.629107933518526;0.5000000000000002;-1.0000000000000002;2115
17;0;-3.740141162629655;0.5;1.;2115
17;0;-3.692019448648942;0.4999999999999999;0.9999999999999998;2115
17;0;-3.580986219537863;1.4999999999999998;-2.9999999999999996;2115
17;0;-3.660563691083688;0.5;1.;2115
17;0;-3.629107933518526;0.4999999999999999;0.9999999999999998;2115
17;0;-3.7401411626294845;0.4999999999999999;2.999999999999999;2115
17;0;-3.580986219537415;1.5;-1.;2115
17;0;-3.6705108750270554;0.4999999999999999;2.999999999999999;2115
17;0;-3.6506165071400147;0.5;3.0000000000000004;2115
17;0;-3.580986219537415;1.4999999999999998;0.9999999999999998;2115
17;0;-3.677792719065536;0.5;5.;2115
17;0;-3.643334663101669;0.4999999999999999;4.999999999999999;2115
17;0;-3.580986219537863;1.4999999999999998;2.9999999999999996;2115
17;0;-3.6605636910833965;0.4999999999999998;6.9999999999999964;2115
17;1;-3.585959811510044;0.5000000000000004;-12.000000000000016;2208
17;1;-3.640869031128794;0.5;-10.000000000000004;2208
17;1;-3.617075005337796;0.4999999999999998;-9.999999999999996;2208
17;1;-3.5770260736235855;0.5;-10.000000000000004;2208
17;1;-3.698099913331731;0.5;-8.;2208
17;1;-3.665928048881895;0.5;-8.000000000000002;2208
17;1;-3.6417309054588642;0.4999999999999998;-7.999999999999996;2208
17;1;-3.623957386008499;0.4999999999999999;-8.;2208
17;1;-3.5988315566305857;0.5;-8.;2208
17;1;-3.578961180166978;0.5000000000000002;-8.000000000000007;2208
17;1;-3.5585239169783236;0.4999999999999998;-7.999999999999998;2208
17;1;-3.5355100394030217;0.4999999999999999;-7.999999999999998;2208
17;1;-3.7162526440509325;0.5;-6.000000000000003;2208
17;1;-3.6885912401206085;0.4999999999999999;-5.999999999999997;2208
17;1;-3.675065157235551;0.5000000000000002;-6.0000000000000036;2208
17;1;-3.666545588862739;0.4999999999999998;-5.999999999999998;2208
17;1;-3.6540560649598817;0.5;-6.000000000000001;2208
17;1;-3.6258659864232357;0.4999999999999998;-5.999999999999998;2208
17;1;-3.6171915577299956;0.5;-6.000000000000002;2208
17;1;-3.6065087265208504;0.5;-6.000000000000002;2208
17;1;-3.5051389419711825;1.5000000000000004;-10.000000000000005;2208
17;1;-3.5912290146132904;0.5000000000000002;-6.000000000000004;2208
17;1;-3.5747423641011338;0.5;-6.000000000000002;2208
17;1;-3.5667447947115463;0.4999999999999998;-5.999999999999997;2208
17;1;-3.556942066137708;0.5000000000000002;-6.000000000000002;2208
17;1;-3.534186195220144;0.5000000000000002;-6.0000000000000036;2208
17;1;-3.509995746282428;0.5;-6.000000000000002;2208
17;1;-3.759184726682463;0.4999999999999999;-3.999999999999999;2208
17;1;-3.7068157617807387;0.4999999999999999;-3.999999999999999;2208
17;1;-3.6908627595435135;0.4999999999999999;-3.999999999999999;2208
17;1;-3.6764910560232877;0.4999999999999999;-3.9999999999999996;2208
17;1;-3.671081479135424;0.4999999999999998;-3.999999999999998;2208
17;1;-3.664824986840337;0.49999999999999956;-3.9999999999999947;2208
17;1;-3.6607141246547457;0.49999999999999956;-3.9999999999999956;2208
17;1;-3.5547019314775454;1.5000000000000009;-8.000000000000007;2208
17;1;-3.6457926949645483;0.5;-4.000000000000001;2208
17;1;-3.637562147559045;0.5;-4.000000000000001;2208
17;1;-3.6345508954003876;0.5000000000000002;-4.000000000000002;2208
17;1;-3.620045988164712;0.49999999999999967;-3.9999999999999964;2208
17;1;-3.519227918344818;1.5000000000000009;-8.000000000000009;2208
17;1;-3.613236685943434;0.5;-4.000000000000002;2208
17;1;-3.60017856336205;0.4999999999999999;-3.9999999999999982;2208
17;1;-3.595510754174782;0.5;-4.000000000000001;2208
17;1;-3.584884058768843;0.5;-4.;2208
17;1;-3.4800323138711704;1.5;-7.999999999999999;2208
17;1;-3.5674363170384495;0.4999999999999999;-4.;2208
17;1;-3.5582404018333875;0.4999999999999998;-3.9999999999999973;2208
17;1;-3.553499958462588;0.5;-3.9999999999999996;2208
17;1;-3.544389502612823;0.4999999999999999;-3.9999999999999987;2208
17;1;-3.523801738736843;0.4999999999999999;-3.999999999999999;2208
17;1;-3.5133884267672357;0.5000000000000002;-4.0000000000000036;2208
17;1;-3.4903218212254714;0.5;-4.;2208
17;1;-3.7710816375409095;0.49999999999999967;-1.9999999999999982;2208
17;1;-3.72392495637952;0.4999999999999998;-1.9999999999999991;2208
17;1;-3.702431385824241;0.5;-2.000000000000001;2208
17;1;-3.6940725572887985;0.49999999999999967;-1.9999999999999984;2208
17;1;-3.687987044033001;0.5;-2.;2208
17;1;-3.581941601460514;1.5000000000000027;-6.000000000000018;2208
17;1;-3.68058712276337;0.4999999999999999;-1.9999999999999996;2208
17;1;-3.6711499268040626;0.5;-2.;2208
17;1;-3.5621944794657807;1.5000000000000018;-6.00000000000001;2208
17;1;-3.6579605881783834;0.5000000000000002;-2.0000000000000013;2208
17;1;-3.65075082305939;0.5;-2.;2208
17;1;-3.646855532956785;0.49999999999999967;-1.999999999999998;2208
17;1;-3.5428257469365363;1.5000000000000013;-6.000000000000009;2208
17;1;-3.6422126363961667;0.4999999999999999;-2.;2208
17;1;-3.6384563498622313;0.5000000000000002;-2.000000000000001;2208
17;1;-3.633515772312087;0.5;-2.000000000000001;2208
17;1;-3.6214545916728227;0.4999999999999999;-1.9999999999999998;2208
17;1;-3.5202021463938564;1.5000000000000004;-6.000000000000004;2208
17;1;-3.613641231738363;0.5000000000000002;-2.000000000000001;2208
17;1;-3.608660896677314;0.4999999999999998;-1.999999999999999;2208
17;1;-3.507862421464651;1.5000000000000022;-6.000000000000014;2208
17;1;-3.6074245853160107;0.5000000000000002;-2.0000000000000013;2208
17;1;-3.598209685918384;0.5;-2.000000000000001;2208
17;1;-3.588303954763134;0.5;-2.0000000000000004;2208
17;1;-3.5786799644716183;0.5;-2.;2208
17;1;-3.47530976780876;1.5000000000000004;-6.000000000000003;2208
17;1;-3.5701278215766834;0.5;-2.0000000000000004;2208
17;1;-3.457542249629576;1.5000000000000013;-6.00000000000001;2208
17;1;-3.5482162809809665;0.4999999999999998;-1.9999999999999987;2208
17;1;-3.5445751785207165;0.49999999999999956;-1.9999999999999978;2208
17;1;-3.5331591704528975;0.5000000000000002;-2.0000000000000013;2208
17;1;-3.526341953829757;0.49999999999999967;-1.9999999999999987;2208
17;1;-3.5157655573784155;0.5;-2.0000000000000004;2208
17;1;-3.505472855048744;0.5;-2.000000000000001;2208
17;1;-3.4764445197995997;0.5;-2.000000000000001;2208
17;1;-3.7795429543552217;0.4999999999999999;0;2208
17;1;-3.725514180186103;0.5000000000000002;0;2208
17;1;-3.721505253085752;0.4999999999999999;0;2208
17;1;-3.608013653344784;1.5000000000000009;-4.0000000000000036;2208
17;1;-3.6990596650676295;0.5000000000000002;0;2208
17;1;-3.6933064066212467;0.5;0;2208
17;1;-3.583725123869357;1.5000000000000004;-4.000000000000002;2208
17;1;-3.681935265059728;0.5;0;2208
17;1;-3.678309064105939;0.49999999999999967;0;2208
17;1;-3.564163559333572;1.5000000000000004;-4.000000000000003;2208
17;1;-3.6571931221599385;0.4999999999999999;0;2208
17;1;-3.6567849854862544;0.5;0;2208
17;1;-3.555391924703997;1.5000000000000004;-4.000000000000003;2208
17;1;-3.653110993499169;0.5000000000000002;0;2208
17;1;-3.6505616159152083;0.5000000000000002;0;2208
17;1;-3.5467104609754116;1.5000000000000004;-4.000000000000003;2208
17;1;-3.642022413922092;0.4999999999999999;0;2208
17;1;-3.6417420179104454;0.5;0;2208
17;1;-3.6345526079484287;0.5;0;2208
17;1;-3.529226946577559;1.5000000000000013;-4.000000000000005;2208
